architecture	dataset	run	use_generated_sents	sent_len	token_index	num_caps	gradient_wrt_image_next	gradient_wrt_image_max	gradient_wrt_prefix_next	gradient_wrt_prefix_max	gradient_wrt_prevtoken_next	gradient_wrt_prevtoken_max	gradient_wrt_firsttoken_next	gradient_wrt_firsttoken_max	gradient_wrt_postimage_next	gradient_wrt_postimage_max	gradient_wrt_multimodalvec_next	gradient_wrt_multimodalvec_max	omission_image_cos	omission_postimage_cos	omission_multimodalvec_cos	omission_logits_cos	omission_output_cos	omission_output_jsd	num_negatives_logit	frac_negatives_logit	total_time
init	flickr8k	1	True	7	3	117	0.00039324432	0.03352164	5.1347102e-05	0.0042156624	0.00011806445	0.0094077075	2.448368e-05	0.001034943	6.036042e-05	0.0052217185	9.329241e-05	0.009282279	0.9028497675163114	0.4520148110185933	0.3587690306524945	0.2031006064170446	0.3273643365320869	0.2237043167806716	2011.8632478632478	0.794574742442041	2
init	flickr8k	1	True	7	4	117	0.0012373686	0.043639097	0.00017738657	0.0031162202	0.00058559084	0.0070759007	2.4778563e-05	0.00064747717	0.00016587375	0.006111038	0.00026872323	0.009601588	0.9028497675163114	0.4520148110185933	0.3487042937523279	0.22711009423956913	0.5814934250954379	0.3079298528500347	1910.6581196581196	0.7546043126611847	2
init	flickr8k	1	True	7	5	117	0.005146672	0.03532627	0.0006890453	0.003861564	0.002141881	0.013129	0.00011025157	0.0005646343	0.00070846645	0.005014217	0.0011794004	0.009142673	0.9028497675163114	0.4520148110185933	0.32576380886583245	0.18336714231050932	0.2325681612914444	0.13508462594646928	2038.2478632478633	0.8049952066539744	3
init	flickr8k	1	True	7	6	117	0.00051303266	0.033313867	0.00010050763	0.0039092354	0.00034941503	0.009954471	1.325835e-05	0.0005608322	7.724464e-05	0.005023169	0.0001411238	0.009398543	0.9028497675163114	0.4520148110185933	0.32826152010860604	0.18481136489118266	0.2261517422321515	0.1500374818395855	2056.119658119658	0.812053577456421	3
init	flickr8k	1	True	7	7	117	0.000272528	0.048741728	3.7087182e-05	0.0028381043	0.00012911038	0.0054018316	6.3890857e-06	0.00052988855	3.968328e-05	0.006510428	8.13523e-05	0.010063421	0.9028497675163114	0.4520148110185933	0.3341603426851778	0.25099198125366473	0.7188714440060286	0.3993700539900197	1860.4615384615386	0.7347794385709078	3
init	flickr8k	1	True	7	8	117	0.032662313	0.03420272	0.0037599443	0.003952098	0.012680017	0.013940525	0.0006445086	0.0006600934	0.0045728805	0.004836773	0.007820474	0.008499524	0.9028497675163114	0.4520148110185933	0.31633711421591604	0.1676294686447861	0.09756398150044629	0.076304863493603	2076.5128205128203	0.8201077490177016	4
init	flickr8k	1	True	8	0	93	0.00108263	0.029414654	0.00032778236	0.009488039	0.0005260804	0.016789244	0.0001294843	0.0021868346	0.00018830826	0.004993644	0.00021982448	0.006888096	0.9001002285268999	0.44847890958991105	0.49495508177306063	0.32647178762702533	0.6971017062784203	0.38240533650562325	2054.8924731182797	0.8115689072347076	1
init	flickr8k	1	True	8	1	93	9.5093284e-08	0.060558673	1.218401e-08	0.0030687551	1.1439776e-08	0.0040029637	1.2928243e-08	0.0021345448	1.5081135e-08	0.008126755	2.2071427e-08	0.010184317	0.9001002285268999	0.44847890958991105	0.4237032029577481	0.3047436059162181	0.865202751570201	0.5197092139272279	1914.720430107527	0.7562087006743787	1
init	flickr8k	1	True	8	2	93	0.0001381032	0.03184859	1.9348292e-05	0.004395686	3.856283e-05	0.010121754	1.1720659e-05	0.0013571786	2.2566484e-05	0.0047806916	3.1967404e-05	0.0073412796	0.9001002285268999	0.44847890958991105	0.38661024583283293	0.24534540343028244	0.30127706074266025	0.19308525450547698	1968.6881720430108	0.7775229747405256	1
init	flickr8k	1	True	8	3	93	0.00010461236	0.045665868	1.3106234e-05	0.003975457	2.744078e-05	0.008497787	7.438319e-06	0.00093858695	1.6169291e-05	0.0063122837	2.681454e-05	0.010271385	0.9001002285268999	0.44847890958991105	0.35866919320116764	0.21563494141383838	0.4578632020982363	0.27977010052931567	2016.967741935484	0.7965907353615655	2
init	flickr8k	1	True	8	4	93	0.0003290238	0.03066545	3.91754e-05	0.0029745926	0.00011294053	0.0074552335	9.967309e-06	0.00058480055	4.674567e-05	0.004634699	8.1167294e-05	0.008393874	0.9001002285268999	0.44847890958991105	0.35066921736604423	0.22247034375385571	0.32141530984431826	0.22217412297964417	1972.483870967742	0.779022065943026	2
init	flickr8k	1	True	8	5	93	0.0012464824	0.04015886	0.00015696853	0.003043007	0.0004914597	0.00836852	3.1110612e-05	0.000607143	0.00017405457	0.0056602797	0.00026956428	0.009347389	0.9001002285268999	0.44847890958991105	0.3496766218575098	0.23027197007210023	0.4850455344784805	0.2611573696016304	1940.032258064516	0.7662054731692401	2
init	flickr8k	1	True	8	6	93	0.0041923868	0.03661262	0.0004684527	0.0032300167	0.0016955358	0.011670862	5.7166726e-05	0.00048817042	0.00053835806	0.0050109457	0.0008734648	0.009287719	0.9001002285268999	0.44847890958991105	0.3267007380403498	0.19279007373317594	0.25140076903726466	0.14039146442026382	2030.5376344086021	0.8019500925784369	3
init	flickr8k	1	True	8	7	93	0.000946221	0.029983468	0.00011084085	0.0029966715	0.00038623728	0.009377792	1.8889876e-05	0.00042955484	0.00012957377	0.004325527	0.00022966201	0.0083350055	0.9001002285268999	0.44847890958991105	0.32460362872769755	0.1778512648356858	0.20584177482192234	0.12880119223708428	2080.7741935483873	0.8217907557458086	3
init	flickr8k	1	True	8	8	93	0.00024964678	0.044630088	2.5020881e-05	0.0026166183	0.00010026894	0.005944387	4.0173936e-06	0.00049958396	3.54236e-05	0.0059339935	7.601881e-05	0.0098557705	0.9001002285268999	0.44847890958991105	0.33065221130207023	0.2538809994215606	0.636107140596235	0.36874071043986145	1866.741935483871	0.7372598481373898	3
init	flickr8k	1	True	8	9	93	0.034521278	0.034943037	0.0037277383	0.0037110134	0.014205776	0.014559123	0.0004913242	0.00048770182	0.0047014947	0.004772206	0.008037183	0.008333401	0.9001002285268999	0.44847890958991105	0.3271248661061769	0.17681315060584776	0.09863544183392678	0.08319518162358192	2075.935483870968	0.819879732966417	4
init	flickr8k	1	True	9	0	145	0.0010739705	0.029840307	0.00032625106	0.009451631	0.00052355556	0.016746668	0.00012894659	0.0021565938	0.00018687527	0.0050616805	0.00021586694	0.0070183966	0.9011815161540591	0.4524735580230581	0.4882489884721822	0.3239434525884431	0.6790372106535681	0.3759240793770757	2050.8	0.8099526066350712	2
init	flickr8k	1	True	9	1	145	6.1567484e-08	0.059956085	7.804153e-09	0.0034266317	6.1266747e-09	0.004497249	9.481629e-09	0.0023560137	1.008993e-08	0.008092496	1.4284188e-08	0.010230232	0.9011815161540591	0.4524735580230581	0.41935811577172116	0.3001187090216012	0.8164215373646082	0.48822996256680323	1916.5931034482758	0.756948303099635	2
init	flickr8k	1	True	9	2	145	0.00013757602	0.03665735	1.8470982e-05	0.005568569	3.6672656e-05	0.012877595	1.1161256e-05	0.0017474259	2.2607104e-05	0.0055785337	3.1730353e-05	0.008546751	0.9011815161540591	0.4524735580230581	0.39168429230821544	0.23678899099086892	0.3455436878612843	0.22513217648876638	1968.8137931034482	0.7775725881135261	2
init	flickr8k	1	True	9	3	145	2.1667473e-05	0.038477197	2.5864456e-06	0.0042255116	5.4688276e-06	0.008347823	1.6218829e-06	0.0010508847	3.3518515e-06	0.005745199	5.8796113e-06	0.009959665	0.9011815161540591	0.4524735580230581	0.35516219303525726	0.1952263770432308	0.24755565578053737	0.18735933898594873	2086.979310344828	0.824241433785477	3
init	flickr8k	1	True	9	4	145	0.00016249358	0.04588283	2.0304213e-05	0.0034695526	5.8360867e-05	0.008427474	6.2719605e-06	0.0008363724	2.3574517e-05	0.006438121	3.928093e-05	0.010215118	0.9011815161540591	0.4524735580230581	0.3645409945783944	0.2726348198693374	0.4040221991467065	0.27049079229091777	1892.6275862068965	0.7474832488968786	3
init	flickr8k	1	True	9	5	145	0.0012760428	0.035172857	0.0001404493	0.0040094075	0.00040209052	0.011995526	3.0897325e-05	0.0007248022	0.0001764103	0.0054018497	0.00025711188	0.009425779	0.9011815161540591	0.4524735580230581	0.35854070762108115	0.2441660161676078	0.32639037231946816	0.2284982817697114	1886.193103448276	0.7449419839843112	4
init	flickr8k	1	True	9	6	145	0.0014468448	0.038081605	0.00017844808	0.002875421	0.0005631204	0.0077586058	3.4547124e-05	0.0005298747	0.00019413323	0.0052467305	0.00030733313	0.009281512	0.9011815161540591	0.4524735580230581	0.34297808449843836	0.20906611886517754	0.3750773645230922	0.23144991207739402	1971.8206896551724	0.778760145993354	5
init	flickr8k	1	True	9	7	145	0.00283225	0.036642537	0.0003206805	0.0024855845	0.0012675553	0.009185205	4.867912e-05	0.00043918676	0.0003758195	0.0050081294	0.0007004506	0.008791363	0.9011815161540591	0.4524735580230581	0.3254671758618848	0.18341871417801955	0.39253904881148505	0.19917437429379287	2030.2620689655173	0.8018412594650542	5
init	flickr8k	1	True	9	8	145	0.0007753404	0.031135447	9.940984e-05	0.003251843	0.00046390705	0.013441527	1.0890849e-05	0.00042156017	0.000106434236	0.0045604394	0.00019882534	0.008997063	0.9011815161540591	0.4524735580230581	0.3278743595912539	0.1785383705435128	0.20745993163115506	0.13576901056000898	2088.1724137931033	0.8247126436781609	5
init	flickr8k	1	True	9	9	145	0.00036333827	0.042645566	4.3010106e-05	0.0023735324	0.00017834977	0.006013262	3.0423562e-06	0.00046123512	5.028861e-05	0.0058620106	0.000102536214	0.010003394	0.9011815161540591	0.4524735580230581	0.3349831601669048	0.25651202078523305	0.6973148611855918	0.38385518316564887	1875.558620689655	0.7407419512992318	5
init	flickr8k	1	True	9	10	145	0.031271808	0.03387768	0.0031411888	0.0033749922	0.0126303835	0.014389182	0.0004626864	0.00049506454	0.004202929	0.0046305475	0.0072577936	0.008414074	0.9011815161540591	0.4524735580230581	0.3316930174827576	0.18087112204781894	0.13961416256838832	0.0950610039755702	2073.1103448275862	0.8187639592526011	6
init	flickr8k	1	True	10	0	183	0.0010522867	0.03085764	0.0003148669	0.009919598	0.00050615956	0.017481856	0.00012357415	0.002357339	0.00018303037	0.0053132963	0.00021344476	0.007358749	0.9016759464405274	0.4541205675875554	0.49688064938034515	0.32691039055423005	0.7038583039748864	0.3818267795557533	2048.7868852459014	0.8091575376168647	2
init	flickr8k	1	True	10	1	183	6.634105e-08	0.06352033	8.4019645e-09	0.0032925163	6.5002843e-09	0.0042205495	1.0303647e-08	0.0023644834	1.1023374e-08	0.008493565	1.48825094e-08	0.01054693	0.9016759464405274	0.4541205675875554	0.4251724413183869	0.3063950564691929	0.838133627847804	0.4997980045002015	1909.9180327868853	0.7543120192681222	2
init	flickr8k	1	True	10	2	183	0.00019102055	0.034670413	2.6159976e-05	0.0043664537	5.1814186e-05	0.01000665	1.5662581e-05	0.0013049099	3.1396885e-05	0.005125302	4.406273e-05	0.008044612	0.9016759464405274	0.4541205675875554	0.38871286996726784	0.22908528222412358	0.25815309496606637	0.18433237246675366	1956.377049180328	0.7726607619195608	3
init	flickr8k	1	True	10	3	183	5.6254972e-05	0.029391492	8.057212e-06	0.0038970944	1.6415994e-05	0.0075222054	5.4150187e-06	0.001025545	9.021202e-06	0.0047892136	1.5027415e-05	0.009378139	0.9016759464405274	0.4541205675875554	0.35263465499617364	0.18952026328102486	0.17040018926125244	0.14543069482786083	2077.0218579234975	0.8203087906490907	3
init	flickr8k	1	True	10	4	183	0.000100600286	0.04118891	1.1190312e-05	0.0029616929	2.9750352e-05	0.00580641	3.587779e-06	0.0007430721	1.4572314e-05	0.0062852576	2.5400741e-05	0.010122881	0.9016759464405274	0.4541205675875554	0.35817927415253686	0.2577843789845868	0.4300219259056889	0.24458295941515698	1869.863387978142	0.7384926492804669	4
init	flickr8k	1	True	10	5	183	0.00015229452	0.045426697	1.7824537e-05	0.004028872	5.3382686e-05	0.012850801	5.8386154e-06	0.00076774805	2.1282309e-05	0.006765365	3.4056935e-05	0.011392904	0.9016759464405274	0.4541205675875554	0.3583730530869114	0.27840538689347566	0.4255674959165477	0.2671368712650948	1812.0983606557377	0.7156786574469738	4
init	flickr8k	1	True	10	6	183	0.0009589556	0.030765804	9.823405e-05	0.0032436326	0.00024347802	0.007337884	3.865376e-05	0.0006165517	0.00012877281	0.004675204	0.0001918712	0.009824309	0.9016759464405274	0.4541205675875554	0.3362301057153712	0.2090941110595328	0.19388654226528818	0.17240173823602212	1995.7868852459017	0.7882254681065962	6
init	flickr8k	1	True	10	7	183	0.0005783945	0.042963527	6.723907e-05	0.0020322034	0.0002454509	0.0059575005	1.8088927e-05	0.0005326891	7.986368e-05	0.00571537	0.00014210514	0.009034548	0.9016759464405274	0.4541205675875554	0.342012626877248	0.20407469090216798	0.5811712839920583	0.29731178870984437	1969.5300546448088	0.7778554718186449	6
init	flickr8k	1	True	10	8	183	0.002414606	0.030886004	0.0002260656	0.0023900643	0.0010993062	0.011755093	3.579383e-05	0.00036741674	0.00031660547	0.0043298663	0.0006122847	0.008390137	0.9016759464405274	0.4541205675875554	0.3235261293708301	0.17376140623144765	0.2483462839173611	0.1289733893885608	2100.1967213114754	0.8294615802967912	7
init	flickr8k	1	True	10	9	183	0.0008582875	0.032317635	0.00010776155	0.0025692913	0.00044454265	0.009846237	1.6635859e-05	0.00039534108	0.000120632125	0.004591874	0.00021291678	0.0090348525	0.9016759464405274	0.4541205675875554	0.33283480073584887	0.18488867133041548	0.20005235938696303	0.13139085222259572	2098.469945355191	0.8287795992714025	8
init	flickr8k	1	True	10	10	183	0.00081311265	0.0447174	7.58859e-05	0.0023154116	0.00037743995	0.0064834417	8.326842e-06	0.00047055347	0.00010920349	0.006148341	0.00022008321	0.010773049	0.9016759464405274	0.4541205675875554	0.34179497449124446	0.26211352035647534	0.6672726980120433	0.38212033035488074	1896.2677595628415	0.7489209160990685	8
init	flickr8k	1	True	10	11	183	0.03184482	0.0340368	0.0028124037	0.0029958822	0.0129313525	0.014418905	0.0004146304	0.0004238106	0.00416679	0.00455017	0.007391659	0.00850921	0.9016759464405274	0.4541205675875554	0.3364833993989913	0.18439813454945883	0.1525299098810863	0.10574847359790421	2074.185792349727	0.8191887015599237	9
init	flickr8k	1	True	11	0	97	0.0010562629	0.03253239	0.00031560403	0.010662828	0.0005088208	0.018990714	0.0001223872	0.0023349407	0.00018308833	0.0055930032	0.00021399965	0.0078078415	0.9007990677485761	0.45054884208846335	0.4869628646939071	0.3186111751290941	0.7058534302278278	0.38131972410015225	2052.577319587629	0.8106545496001695	1
init	flickr8k	1	True	11	1	97	5.329614e-08	0.059133973	6.182363e-09	0.0031170323	4.727774e-09	0.0041282196	7.636952e-09	0.0021058444	8.71464e-09	0.007992695	1.2162826e-08	0.010087324	0.9007990677485761	0.45054884208846335	0.4204261668564118	0.30018564843639883	0.8416677545696094	0.5066380949364495	1915.7731958762886	0.756624484943242	1
init	flickr8k	1	True	11	2	97	0.0001287969	0.047971755	1.7975963e-05	0.0037478283	3.5835503e-05	0.008488647	1.0974236e-05	0.0012163675	2.1173604e-05	0.006656578	2.9070647e-05	0.009410163	0.9007990677485761	0.45054884208846335	0.3698217364930615	0.2335957983105453	0.4279065179571356	0.26761667126280825	1991.4536082474226	0.7865140632888715	2
init	flickr8k	1	True	11	3	97	0.00017395445	0.030477809	1.8964738e-05	0.004050527	4.178772e-05	0.00941268	1.4954496e-05	0.00095715414	2.7802771e-05	0.004719461	4.2491174e-05	0.008872702	0.9007990677485761	0.45054884208846335	0.35370897632284265	0.18549987274346894	0.17656736471450207	0.14151188458517655	2036.4639175257732	0.8042906467321379	2
init	flickr8k	1	True	11	4	97	4.924577e-05	0.035126578	4.9731716e-06	0.0027945226	1.32010055e-05	0.0062268786	1.702712e-06	0.0007342742	6.9525577e-06	0.0052829175	1.3169225e-05	0.009391502	0.9007990677485761	0.45054884208846335	0.34445274797911496	0.21124517917633057	0.24868495489672288	0.16650551887824364	1982.4845360824743	0.7829717757039788	2
init	flickr8k	1	True	11	5	97	0.00011019679	0.04510895	1.2554317e-05	0.0033328896	4.0268416e-05	0.009423655	2.6340415e-06	0.00075112545	1.5612664e-05	0.006720376	2.6319514e-05	0.010739846	0.9007990677485761	0.45054884208846335	0.3492456545534822	0.2590882987091222	0.47181512315555946	0.26366238411247117	1833.9175257731958	0.7242960212374391	3
init	flickr8k	1	True	11	6	97	0.00032892442	0.037368022	3.2960626e-05	0.0034807308	7.781344e-05	0.010681621	1.4342728e-05	0.0005883149	4.4372486e-05	0.005603579	7.138467e-05	0.010513498	0.9007990677485761	0.45054884208846335	0.3395605142583552	0.24051053560886188	0.3041544897270571	0.21559819924769943	1892.041237113402	0.7472516734255142	3
init	flickr8k	1	True	11	7	97	0.0013156397	0.034682456	0.00012657045	0.0027472414	0.00040010863	0.0072913435	4.498159e-05	0.00054142857	0.00017529748	0.0050153965	0.0002846134	0.009444738	0.9007990677485761	0.45054884208846335	0.3338294447082834	0.19648028649005694	0.31441354999299514	0.20036533214727936	2004.9278350515465	0.791835637856061	3
init	flickr8k	1	True	11	8	97	0.0025857992	0.04586169	0.0002754924	0.0023572491	0.0014711263	0.0089058485	3.4241923e-05	0.00045846583	0.0003443347	0.005918378	0.000583268	0.009495364	0.9007990677485761	0.45054884208846335	0.3297829197854111	0.18630419256760902	0.4635511922467615	0.2329468728407987	2007.4020618556701	0.7928128206381003	3
init	flickr8k	1	True	11	9	97	0.003352265	0.03121626	0.00036416453	0.0023632238	0.001779678	0.01199095	4.801288e-05	0.00032123248	0.00044621289	0.0041755815	0.0008069577	0.007933059	0.9007990677485761	0.45054884208846335	0.3168043119391215	0.16564333070184767	0.17984499227370798	0.10505317067415405	2117.7525773195875	0.8363951727170567	4
init	flickr8k	1	True	11	10	97	0.00019107322	0.031156233	2.2196255e-05	0.0022022987	0.00011310149	0.007845434	2.3140337e-06	0.0003897294	2.6360727e-05	0.0044203615	5.3689007e-05	0.0083603095	0.9007990677485761	0.45054884208846335	0.32888090057471364	0.1964262754646773	0.2805693115434158	0.17675165808039536	2057.463917525773	0.8125844855946971	5
