dataset	run	sent_len	token_index	gradient_wrt_prefix_next	gradient_wrt_prefix_max	gradient_wrt_prevtoken_next	gradient_wrt_prevtoken_max	gradient_wrt_firsttoken_next	gradient_wrt_firsttoken_max	gradient_wrt_multimodalvec_next	gradient_wrt_multimodalvec_max	total_time
mscoco	2	16	11	0.005370609	0.013545714	0.012478951	0.033409733	0.0011337524	0.002438778	0.005000625	0.014428359	5
mscoco	2	16	12	0.004510694	0.012757436	0.010961278	0.03345311	0.00088826247	0.0021376258	0.0042708046	0.014312306	6
mscoco	2	16	13	0.005079149	0.012545184	0.012020108	0.032269884	0.0010401481	0.002166726	0.0049043195	0.014494688	6
mscoco	2	16	14	0.005784667	0.012775078	0.01452082	0.034556605	0.0010642405	0.0021214203	0.0059437845	0.015381563	7
mscoco	2	16	15	0.0038001593	0.013464671	0.010910541	0.036719576	0.00062144944	0.0020864573	0.0040604705	0.01667094	6
mscoco	2	16	16	0.0023544827	0.012042104	0.0075140013	0.032067455	0.00036954533	0.0018092099	0.0027229867	0.015549475	7
mscoco	2	16	17	0.00801245	0.008201915	0.020446237	0.021221125	0.0014824435	0.0015122391	0.008954116	0.009283604	9
mscoco	2	17	0	0.0004250166	0.0059891487	0.0006000965	0.0098127695	0.0002499365	0.002165528	0.00028534725	0.0050797435	1
mscoco	2	17	1	8.221711e-06	0.013026514	1.0969332e-05	0.02041636	5.4740876e-06	0.0056366674	5.1636043e-06	0.008974009	1
mscoco	2	17	2	4.924873e-05	0.018882142	6.256216e-05	0.032991435	3.6237147e-05	0.005767167	3.4224446e-05	0.012696566	2
mscoco	2	17	3	2.9786692e-05	0.018411111	3.5831086e-05	0.032538258	2.3892862e-05	0.0043485453	1.956723e-05	0.014210697	2
mscoco	2	17	4	2.8193295e-05	0.017553717	3.1675925e-05	0.030463137	2.5791984e-05	0.0036720366	1.74881e-05	0.013804908	2
mscoco	2	17	5	3.7061207e-05	0.01826497	4.5232362e-05	0.035215367	3.651114e-05	0.0036156145	2.358858e-05	0.015586111	2
mscoco	2	17	6	0.0002650823	0.0156968	0.0002847025	0.031362176	0.00029475585	0.0032036924	0.00015419819	0.013794262	2
mscoco	2	17	7	0.0019157875	0.015761446	0.002010051	0.032243434	0.0017223237	0.003526529	0.0010367745	0.014405982	2
mscoco	2	17	8	0.0041284664	0.0168523	0.0053614913	0.03519848	0.0030366427	0.0044958214	0.002525812	0.015714468	3
mscoco	2	17	9	0.00539471	0.015090201	0.009919389	0.033004563	0.0016558269	0.0032489968	0.0042637335	0.014609796	3
mscoco	2	17	10	0.00487924	0.014079436	0.01009801	0.03299016	0.0011583944	0.0027341621	0.004180427	0.014476186	4
mscoco	2	17	11	0.0052743885	0.013495236	0.01241142	0.03380289	0.0010447757	0.0023070571	0.004796775	0.014474878	4
mscoco	2	17	12	0.005781782	0.014163516	0.015333725	0.03778774	0.0010214437	0.0023633628	0.0055275187	0.015798206	3
mscoco	2	17	13	0.0058746613	0.013179269	0.014237519	0.033971347	0.001137344	0.0022830165	0.0057468517	0.014898142	3
mscoco	2	17	14	0.0055833044	0.01294182	0.014436711	0.034896076	0.0009788923	0.0020520207	0.005887149	0.015732605	4
mscoco	2	17	15	0.0066212555	0.011661914	0.0165895	0.031566788	0.0011592271	0.0019001497	0.0070113386	0.014202067	5
mscoco	2	17	16	0.004027259	0.01268249	0.011317694	0.03341626	0.00067137124	0.0020049647	0.0044808355	0.015742663	5
mscoco	2	17	17	0.0023082052	0.012917233	0.007916551	0.03588317	0.0003628243	0.0019116515	0.0028514976	0.017346494	4
mscoco	2	17	18	0.009059165	0.0090824645	0.023883887	0.024084944	0.0015334004	0.001532227	0.010610325	0.010662752	5
mscoco	2	18	0	0.00042501654	0.005989149	0.0006000965	0.009812771	0.0002499365	0.002165528	0.00028534723	0.005079744	1
mscoco	2	18	1	1.0125758e-05	0.0133224325	1.34772945e-05	0.020920537	6.7742244e-06	0.005724327	6.7651927e-06	0.009255291	1
mscoco	2	18	2	5.0749528e-05	0.017639607	6.320451e-05	0.030560005	3.6154546e-05	0.0054268506	3.585129e-05	0.011935577	1
mscoco	2	18	3	4.387194e-05	0.020263206	5.219715e-05	0.034222793	3.610982e-05	0.0045641153	2.7847334e-05	0.014964191	1
mscoco	2	18	4	2.7657765e-05	0.018703612	3.1618725e-05	0.033348337	2.6810052e-05	0.0038752437	1.7437327e-05	0.014603459	1
mscoco	2	18	5	3.905593e-05	0.016815951	4.7494625e-05	0.03309381	3.8799324e-05	0.0033536637	2.5855004e-05	0.014563185	1
mscoco	2	18	6	0.00026562743	0.015481561	0.0002796271	0.03118697	0.0003189529	0.0031889773	0.00015739373	0.014014752	1
mscoco	2	18	7	0.0019348954	0.015546195	0.0022969155	0.03249953	0.0017856272	0.0035034402	0.00097364176	0.014289205	1
mscoco	2	18	8	0.008385042	0.017392954	0.0111370925	0.03331128	0.005815331	0.0060994844	0.0051195677	0.014787113	2
mscoco	2	18	9	0.0047601284	0.015688814	0.008514653	0.034134135	0.0015314835	0.0035484782	0.0036441935	0.015198579	2
mscoco	2	18	10	0.004847074	0.012993897	0.010965057	0.0306682	0.0012745243	0.0026712238	0.0041577755	0.012830681	2
mscoco	2	18	11	0.0047955397	0.013621365	0.0101003265	0.032286767	0.0010217788	0.0024656993	0.004223938	0.014375812	2
mscoco	2	18	12	0.0037101395	0.0118173	0.008997936	0.030208267	0.0007652341	0.002082035	0.0035848618	0.0134869525	2
mscoco	2	18	13	0.006473557	0.013860418	0.015072093	0.034659	0.0014036398	0.0024985122	0.006251261	0.015325944	2
mscoco	2	18	14	0.0036938777	0.013101236	0.009664015	0.0352229	0.00064338034	0.0019396433	0.0037829045	0.015971303	2
mscoco	2	18	15	0.004841571	0.011985531	0.011468664	0.032712176	0.0009173389	0.0020436498	0.005038164	0.0155463405	2
mscoco	2	18	16	0.006641115	0.012026928	0.015609533	0.034268845	0.0011485103	0.001891735	0.007062311	0.015496749	2
mscoco	2	18	17	0.0029875117	0.01140015	0.008421488	0.034040432	0.00048139968	0.0017204279	0.0035255207	0.015739799	3
mscoco	2	18	18	0.0024977454	0.011624557	0.009480891	0.034857705	0.00038223423	0.0017278227	0.0030850028	0.016708583	4
mscoco	2	18	19	0.009109148	0.009113432	0.02332426	0.023261076	0.0015722715	0.0015723202	0.010640825	0.010711942	3
mscoco	2	19	0	0.00042501654	0.005989148	0.0006000965	0.009812771	0.00024993648	0.0021655278	0.0002853472	0.005079744	1
mscoco	2	19	1	1.2050586e-05	0.014330529	1.4590564e-05	0.022263553	9.510607e-06	0.0063974974	8.463165e-06	0.010050953	1
mscoco	2	19	2	5.2745225e-05	0.017147088	6.426066e-05	0.029554566	3.9026738e-05	0.005429652	3.765098e-05	0.01168535	1
mscoco	2	19	3	3.3218643e-05	0.020335156	3.9325794e-05	0.03533367	2.6039628e-05	0.0046395683	2.1740254e-05	0.015688663	1
mscoco	2	19	4	4.765491e-05	0.0175918	4.4473938e-05	0.030867666	4.2929565e-05	0.003762213	2.7296042e-05	0.014163614	1
mscoco	2	19	5	0.00011135165	0.016341807	0.000120719735	0.030558182	0.00012337281	0.0033437132	6.943907e-05	0.013541688	1
mscoco	2	19	6	0.0001463961	0.015061394	0.00017129567	0.031071367	0.00016121235	0.0030468171	9.014562e-05	0.01337518	1
mscoco	2	19	7	0.0010055443	0.015526784	0.0011622697	0.032275848	0.0009930461	0.0029342414	0.0005527809	0.014088737	1
mscoco	2	19	8	0.005902967	0.015222848	0.00874774	0.032785866	0.0031129734	0.004029417	0.0037084077	0.014057365	1
mscoco	2	19	9	0.0081942985	0.016682243	0.016783442	0.036319293	0.0022946252	0.003787032	0.006418385	0.015741795	1
mscoco	2	19	10	0.008206253	0.016628789	0.017223405	0.038989086	0.0017778494	0.0031743334	0.0070831426	0.016739104	1
mscoco	2	19	11	0.0048842872	0.013606634	0.011536154	0.03322034	0.0010313728	0.0024848483	0.0048148776	0.014992948	2
mscoco	2	19	12	0.0040342747	0.0137720555	0.010315038	0.034937225	0.0007067452	0.0023237881	0.003938982	0.015528239	2
mscoco	2	19	13	0.006838783	0.013735061	0.017744718	0.034968447	0.0012896619	0.0022960505	0.0070320987	0.015205268	2
mscoco	2	19	14	0.0043775477	0.012012814	0.010624004	0.03204861	0.0008025793	0.0019585134	0.0044209864	0.015016769	2
mscoco	2	19	15	0.0039140843	0.012238093	0.0099906605	0.032715317	0.00081482995	0.002073455	0.0042063463	0.0152094895	2
mscoco	2	19	16	0.0040273364	0.010868835	0.011608774	0.033370443	0.00061107345	0.001618326	0.004747106	0.014702497	2
mscoco	2	19	17	0.0060511255	0.011279215	0.016243981	0.03258725	0.0009060644	0.0017427999	0.0070110313	0.014829631	2
mscoco	2	19	18	0.0034713831	0.011422533	0.0112796975	0.035156306	0.00053718046	0.0016125115	0.0041550603	0.016261803	2
mscoco	2	19	19	0.0022929464	0.011543148	0.008130053	0.034883678	0.0003343275	0.0016730012	0.0028683941	0.016552363	3
mscoco	2	19	20	0.008171955	0.008451558	0.023690993	0.02526353	0.0012590114	0.0012982624	0.010411424	0.011134788	3
mscoco	2	20	0	0.00042501657	0.005989149	0.0006000965	0.00981277	0.00024993654	0.002165528	0.00028534723	0.005079744	0
mscoco	2	20	1	7.4274603e-06	0.012908044	9.578764e-06	0.020080674	5.2761566e-06	0.0057354155	5.179611e-06	0.009041812	0
mscoco	2	20	2	5.0528186e-05	0.018949876	6.145817e-05	0.03121413	3.7048474e-05	0.0066383877	3.47852e-05	0.012582673	1
mscoco	2	20	3	2.417613e-05	0.019070318	2.8795726e-05	0.03245396	1.9361556e-05	0.0044212276	1.5695952e-05	0.014746487	1
mscoco	2	20	4	2.926038e-05	0.016285833	3.6854402e-05	0.027939403	2.4379504e-05	0.0036201694	2.1141128e-05	0.01253817	1
mscoco	2	20	5	7.884232e-05	0.017382124	8.7334316e-05	0.033942915	8.376931e-05	0.0035233784	4.7950038e-05	0.014146047	1
mscoco	2	20	6	0.00014964146	0.015578747	0.00016230062	0.030234534	0.0001555096	0.0035180314	8.549689e-05	0.013619622	1
mscoco	2	20	7	0.0035041024	0.014554557	0.0029600027	0.030057361	0.003842046	0.0044202665	0.0015792776	0.012935841	1
mscoco	2	20	8	0.008521664	0.017116215	0.01084842	0.03291619	0.0063750846	0.007383723	0.0050685527	0.014488685	1
mscoco	2	20	9	0.0022606668	0.01457261	0.0052309907	0.033035345	0.00057433156	0.0026721056	0.0019457139	0.015016073	1
mscoco	2	20	10	0.0071797534	0.014305407	0.014234001	0.032602794	0.0015479383	0.0025283233	0.0060420213	0.014323538	1
mscoco	2	20	11	0.0059777373	0.014207875	0.013926859	0.033777732	0.001172201	0.0025405455	0.0053642304	0.015027836	1
mscoco	2	20	12	0.0052114525	0.011750939	0.012715603	0.030629609	0.0009305629	0.0020354942	0.0048546903	0.01316644	1
mscoco	2	20	13	0.0053692483	0.0123493355	0.015406603	0.035542227	0.00080470426	0.001898996	0.0053210794	0.014779228	1
mscoco	2	20	14	0.0053882776	0.011247883	0.011671341	0.028865654	0.0012831278	0.0021419532	0.0050867037	0.012876205	2
mscoco	2	20	15	0.0044258907	0.011481027	0.014679313	0.036896724	0.00073143834	0.0017166421	0.0052376105	0.015226742	2
mscoco	2	20	16	0.003070639	0.011609709	0.0076487646	0.03443393	0.00042994058	0.0016954064	0.0032143197	0.015562174	2
mscoco	2	20	17	0.0026138932	0.011629596	0.006613166	0.033656705	0.00048765185	0.0018688824	0.003025975	0.016177746	2
mscoco	2	20	18	0.005731958	0.009610934	0.0156135205	0.030222833	0.00085946673	0.0014769211	0.006712152	0.013226141	2
mscoco	2	20	19	0.0040443754	0.010584796	0.014245108	0.035801597	0.0005809787	0.0015095092	0.005396615	0.015712272	2
mscoco	2	20	20	0.0021450412	0.01102842	0.0077342195	0.033333622	0.00025569554	0.0015771657	0.002703834	0.01615332	2
mscoco	2	20	21	0.009910621	0.010086636	0.028956687	0.03005144	0.0014598225	0.0014916245	0.012524399	0.012907267	2
mscoco	2	21	0	0.00042501654	0.005989149	0.0006000964	0.00981277	0.00024993657	0.0021655275	0.00028534717	0.0050797444	0
mscoco	2	21	1	3.3819642e-06	0.011758379	4.7355293e-06	0.018450975	2.0283999e-06	0.005065781	2.2109155e-06	0.008547505	0
mscoco	2	21	2	6.982716e-05	0.018475847	9.589794e-05	0.03382523	4.7424448e-05	0.0051988866	4.817664e-05	0.012301166	0
mscoco	2	21	3	5.1534353e-05	0.021216888	5.740711e-05	0.035952467	4.552658e-05	0.004808418	3.1505617e-05	0.015970724	0
mscoco	2	21	4	2.6527665e-05	0.017818479	3.3956443e-05	0.03035811	2.3209357e-05	0.0037720269	1.6728696e-05	0.014200384	1
mscoco	2	21	5	1.8907907e-05	0.019386386	2.7046515e-05	0.034748666	1.5724801e-05	0.0038320168	1.2155169e-05	0.016509216	1
mscoco	2	21	6	0.00043378546	0.014754438	0.00043739026	0.028795706	0.0005218398	0.0031723478	0.00023652581	0.012537551	1
mscoco	2	21	7	0.0029278882	0.017432272	0.0029755426	0.036426403	0.003097828	0.0037777922	0.001406372	0.016309178	1
mscoco	2	21	8	0.0035938525	0.016017063	0.0060860305	0.03395919	0.002370511	0.004062926	0.0023493946	0.014802373	1
mscoco	2	21	9	0.00962001	0.017113063	0.01655505	0.03403447	0.003534211	0.0048988024	0.0071561476	0.015431601	1
mscoco	2	21	10	0.005334658	0.015558103	0.011315481	0.035703465	0.0011897563	0.0030374895	0.004642393	0.015829219	1
mscoco	2	21	11	0.0052959505	0.013488243	0.011785016	0.032690316	0.00096563617	0.002188076	0.0046020867	0.014418711	1
mscoco	2	21	12	0.0057597402	0.014956065	0.012837161	0.03532238	0.0011364861	0.0024608113	0.0053657144	0.015473402	1
mscoco	2	21	13	0.004358615	0.011655834	0.010356521	0.031256713	0.00081130385	0.001886304	0.0044474485	0.014045151	1
mscoco	2	21	14	0.0052877637	0.012600781	0.014079263	0.036599338	0.001075511	0.002102433	0.0054579736	0.015804645	1
mscoco	2	21	15	0.0046611065	0.010806211	0.010855698	0.030622223	0.00086259865	0.001802825	0.004787347	0.014034752	1
mscoco	2	21	16	0.0030828384	0.011754688	0.0074097575	0.038794048	0.0005922147	0.0017042215	0.00316476	0.017085645	1
mscoco	2	21	17	0.003493151	0.01124144	0.0097502675	0.038676143	0.00062358193	0.0017361876	0.0040747626	0.016798716	1
mscoco	2	21	18	0.0059289117	0.0120714605	0.014950434	0.038288314	0.0011411973	0.0020232517	0.0066056163	0.017374696	1
mscoco	2	21	19	0.0040435093	0.010267783	0.013265991	0.03741379	0.00068627263	0.0014325704	0.0051623383	0.015609981	1
mscoco	2	21	20	0.0026740895	0.010139826	0.008179502	0.032460283	0.00040824513	0.0014171986	0.0034277975	0.015035777	2
mscoco	2	21	21	0.003519687	0.011156659	0.012162207	0.035863925	0.00053819263	0.0016675015	0.0045238435	0.01703781	2
mscoco	2	21	22	0.008422514	0.008849861	0.025027538	0.02782459	0.0012714027	0.001304718	0.011177422	0.012335226	2
mscoco	2	22	0	0.00042501654	0.005989149	0.0006000966	0.009812771	0.0002499366	0.0021655275	0.00028534717	0.005079745	0
mscoco	2	22	1	1.6824528e-05	0.014475939	2.1616457e-05	0.023131695	1.2032599e-05	0.0058201803	1.1857575e-05	0.009789457	0
mscoco	2	22	2	5.23442e-05	0.020370977	6.906934e-05	0.03557674	3.6182173e-05	0.00618846	3.6201247e-05	0.01284074	0
mscoco	2	22	3	2.3087578e-05	0.019074442	2.9585053e-05	0.030487286	1.6571501e-05	0.0046187225	1.5813637e-05	0.014540265	0
mscoco	2	22	4	3.0442143e-05	0.016804665	3.702281e-05	0.030926036	2.5083766e-05	0.0033975295	2.0272168e-05	0.012992959	0
mscoco	2	22	5	8.156868e-05	0.015025563	8.9978144e-05	0.028119426	9.2673574e-05	0.0031773434	5.127968e-05	0.01236059	0
mscoco	2	22	6	0.00023315017	0.016031444	0.00025250233	0.03473238	0.00027529188	0.0031704453	0.00012205003	0.014691448	0
mscoco	2	22	7	0.00078309386	0.014910763	0.0008257495	0.029318742	0.0008304904	0.0030204759	0.00039585255	0.014181618	1
mscoco	2	22	8	0.0050088004	0.016916336	0.0072759786	0.0339767	0.0027187017	0.004210308	0.0034026133	0.014675761	1
mscoco	2	22	9	0.004998153	0.018141594	0.010929946	0.038456403	0.0012417035	0.0036131218	0.004167302	0.016478885	1
mscoco	2	22	10	0.007530818	0.013433665	0.015309365	0.029153371	0.0016852278	0.0025618947	0.0063789203	0.012770405	1
mscoco	2	22	11	0.0038807022	0.013380871	0.008527999	0.033370264	0.0008549027	0.0023704171	0.0036412098	0.014651323	1
mscoco	2	22	12	0.0037363577	0.012752354	0.009084522	0.031959485	0.00061986863	0.002164379	0.0037266198	0.014312387	1
mscoco	2	22	13	0.0034907998	0.010746819	0.0077151246	0.028457021	0.00053708727	0.0017370402	0.0033852383	0.012304495	1
mscoco	2	22	14	0.0033787042	0.01116458	0.009850244	0.033470556	0.00051633664	0.0015598813	0.003758528	0.014716704	1
mscoco	2	22	15	0.0034475483	0.009972355	0.008265153	0.028448144	0.00061455625	0.0015017604	0.0036581547	0.01255325	1
mscoco	2	22	16	0.007009351	0.0126746055	0.01924359	0.037324067	0.0012670177	0.0019551215	0.0078122355	0.016226288	1
mscoco	2	22	17	0.003943805	0.010565293	0.010559285	0.03332473	0.00063205464	0.0015518393	0.004559926	0.014993099	1
mscoco	2	22	18	0.0046068192	0.01316486	0.013045728	0.039907783	0.0007022733	0.0018924287	0.0053511704	0.017416837	1
mscoco	2	22	19	0.0025013024	0.009195872	0.007962119	0.03343953	0.0003882128	0.0012267351	0.0034099878	0.014480292	1
mscoco	2	22	20	0.0052541737	0.010610395	0.015512294	0.035541028	0.00082296896	0.0014648429	0.006534868	0.015474322	1
mscoco	2	22	21	0.0037221012	0.011527469	0.010894772	0.036732234	0.0005490119	0.0016767913	0.004553712	0.01694736	1
mscoco	2	22	22	0.0026613045	0.0104688145	0.0108627835	0.03345589	0.0004753232	0.0015820469	0.0038249933	0.015524547	1
mscoco	2	22	23	0.0083273975	0.008926669	0.025019975	0.02785217	0.0011108955	0.0011726398	0.011514065	0.012693108	1
mscoco	3	6	0	0.00023977965	0.013871893	0.00035892747	0.024718616	0.00012063168	0.0030251665	0.0001814079	0.005539001	3
mscoco	3	6	1	1.8097518e-05	0.014453564	2.5813979e-05	0.022578273	1.0381055e-05	0.006328852	1.3946725e-05	0.0100233555	2
mscoco	3	6	2	5.4305547e-05	0.020062894	7.666298e-05	0.034869302	3.1544452e-05	0.006147177	4.0550938e-05	0.013302655	3
mscoco	3	6	3	4.2933716e-05	0.019290188	5.82291e-05	0.033540808	2.8070328e-05	0.004490362	3.0085128e-05	0.014078588	3
mscoco	3	6	4	4.5434972e-05	0.019389214	5.7048634e-05	0.03555213	3.3808577e-05	0.0040754382	3.059654e-05	0.014807793	3
mscoco	3	6	5	5.3667558e-05	0.018405238	6.582248e-05	0.03367209	4.4752873e-05	0.0037912542	3.4127515e-05	0.014843233	4
mscoco	3	6	6	0.0001502727	0.019346979	0.00019342602	0.036653426	0.0001236848	0.004021325	8.865001e-05	0.01613284	5
mscoco	3	6	7	0.016526673	0.020260349	0.014677504	0.03266522	0.015468429	0.0111384345	0.0077438303	0.014035444	5
mscoco	3	7	0	0.00023977965	0.013871893	0.00035892753	0.024718616	0.00012063168	0.0030251667	0.00018140789	0.005539001	45
mscoco	3	7	1	1.35365935e-05	0.013894695	1.9227404e-05	0.021571327	7.8457815e-06	0.00621806	1.0328979e-05	0.009779407	44
mscoco	3	7	2	4.564009e-05	0.018602034	6.683643e-05	0.0325008	2.58697e-05	0.0057130386	3.41512e-05	0.012687708	54
mscoco	3	7	3	3.590454e-05	0.019333113	4.9419814e-05	0.033298608	2.3192031e-05	0.0046545067	2.5259431e-05	0.014132508	61
mscoco	3	7	4	3.8557522e-05	0.01826488	4.9752856e-05	0.032682855	2.8986728e-05	0.0038737701	2.6367205e-05	0.014238652	69
mscoco	3	7	5	7.28958e-05	0.017335773	8.777415e-05	0.033508483	6.415663e-05	0.0035116284	4.7671318e-05	0.014433063	79
mscoco	3	7	6	0.00016179105	0.017168226	0.00017801812	0.033324182	0.00015320437	0.0035275694	9.166087e-05	0.014746118	86
mscoco	3	7	7	0.0014007463	0.01775548	0.001682621	0.034895137	0.0011625483	0.004017731	0.0007417882	0.015566596	94
mscoco	3	7	8	0.02119718	0.021504704	0.029016895	0.031557493	0.012552165	0.011987677	0.013080475	0.013934365	104
mscoco	3	8	0	0.0002397796	0.013871894	0.0003589275	0.024718618	0.000120631696	0.0030251665	0.00018140789	0.0055390014	62
mscoco	3	8	1	1.2074336e-05	0.013462391	1.7262028e-05	0.02088444	6.886644e-06	0.00604034	9.108398e-06	0.009447876	61
mscoco	3	8	2	4.379222e-05	0.017685657	6.44614e-05	0.03111829	2.4389385e-05	0.0053409087	3.311397e-05	0.012075849	73
mscoco	3	8	3	3.439643e-05	0.019348007	4.7692458e-05	0.033337202	2.1849653e-05	0.004517809	2.4132958e-05	0.014211308	84
mscoco	3	8	4	3.0186557e-05	0.01852366	3.913685e-05	0.03289464	2.2168273e-05	0.003952754	2.1021131e-05	0.014428986	96
mscoco	3	8	5	5.9498383e-05	0.01719817	7.2386305e-05	0.03256536	5.1147872e-05	0.0033807065	3.9464117e-05	0.014164764	108
mscoco	3	8	6	0.00030447872	0.015667828	0.00032745983	0.032422267	0.0003014859	0.0030593104	0.0001762263	0.013818617	119
mscoco	3	8	7	0.00140502	0.016507221	0.0014678944	0.03345515	0.0012442055	0.003754051	0.00069744216	0.014697249	129
mscoco	3	8	8	0.00222477	0.01717654	0.004105376	0.03535282	0.0009787462	0.0035672619	0.0015155069	0.01567391	141
mscoco	3	8	9	0.013058025	0.013293424	0.025789948	0.026668712	0.0036743092	0.003666833	0.010756625	0.011082951	152
mscoco	3	9	0	0.00023977962	0.013871893	0.0003589275	0.024718618	0.00012063169	0.0030251665	0.00018140789	0.0055390014	61
mscoco	3	9	1	1.01732085e-05	0.013276108	1.4545974e-05	0.020594021	5.8004416e-06	0.0059581925	7.704206e-06	0.009331937	60
mscoco	3	9	2	4.2989388e-05	0.01746112	6.376727e-05	0.03099	2.404296e-05	0.0052336818	3.2576623e-05	0.011924898	73
mscoco	3	9	3	3.1436288e-05	0.018972563	4.361685e-05	0.03241696	1.9672218e-05	0.0044067297	2.2296093e-05	0.013962216	82
mscoco	3	9	4	2.9162915e-05	0.017987935	3.7937403e-05	0.031988107	2.1213616e-05	0.0038075272	2.0309417e-05	0.014073726	95
mscoco	3	9	5	5.0483453e-05	0.01736873	6.239965e-05	0.032584	4.1963907e-05	0.003445919	3.3530872e-05	0.014234652	106
mscoco	3	9	6	0.00022280117	0.016039092	0.000247629	0.03226377	0.0002173348	0.0030909528	0.00013249514	0.014016921	117
mscoco	3	9	7	0.0031846557	0.0153648555	0.0030984364	0.032188717	0.0029415889	0.004025151	0.0015765569	0.013710482	127
mscoco	3	9	8	0.0027529357	0.016307516	0.004316919	0.033902988	0.0013830219	0.0037648245	0.0017879327	0.014884464	139
mscoco	3	9	9	0.002629279	0.016135382	0.0063886563	0.035466786	0.000562391	0.0028626437	0.0021688894	0.0155752	149
mscoco	3	9	10	0.009991771	0.01020653	0.022343826	0.022977937	0.002001617	0.0020280587	0.009161692	0.009430869	163
mscoco	3	10	0	0.00023977965	0.013871893	0.0003589275	0.024718618	0.00012063168	0.0030251662	0.00018140789	0.0055390005	43
mscoco	3	10	1	1.0373586e-05	0.013156452	1.488268e-05	0.020406684	5.8644887e-06	0.0059062173	7.833837e-06	0.009245764	43
mscoco	3	10	2	3.8398026e-05	0.017124394	5.720466e-05	0.030309314	2.1237565e-05	0.005109999	2.9303957e-05	0.011751041	51
mscoco	3	10	3	2.9523773e-05	0.018948756	4.093496e-05	0.032540515	1.85419e-05	0.004369842	2.0897522e-05	0.0139770005	59
mscoco	3	10	4	2.7742037e-05	0.01788719	3.6287245e-05	0.031711746	1.9658111e-05	0.0037936768	1.954061e-05	0.013995371	67
mscoco	3	10	5	4.927471e-05	0.017285213	6.1103514e-05	0.03283111	4.0167615e-05	0.0034274927	3.289433e-05	0.014248314	74
mscoco	3	10	6	0.00018294748	0.016554449	0.00020243756	0.033148065	0.0001764759	0.003208721	0.00010873552	0.014399692	83
mscoco	3	10	7	0.0025271603	0.015619029	0.0024398032	0.03224596	0.0023221385	0.0037330622	0.0012637356	0.013958975	91
mscoco	3	10	8	0.00662666	0.015875839	0.009224993	0.032028586	0.00393464	0.004982305	0.004144657	0.0139057385	99
mscoco	3	10	9	0.0029316838	0.015279127	0.006113593	0.03390838	0.00074238837	0.0029231568	0.0023548738	0.014871463	106
mscoco	3	10	10	0.0023331544	0.015174532	0.0061688693	0.03505619	0.0003864817	0.0024534394	0.00207551	0.015406274	115
mscoco	3	10	11	0.008998389	0.009212065	0.021321572	0.022036176	0.0015821382	0.0016064589	0.008718212	0.009006248	122
mscoco	3	11	0	0.00023977959	0.013871892	0.0003589275	0.024718618	0.000120631696	0.0030251667	0.00018140789	0.0055390014	27
mscoco	3	11	1	9.1585725e-06	0.013148779	1.3126867e-05	0.020340139	5.190276e-06	0.0059574167	6.871262e-06	0.009249003	28
mscoco	3	11	2	4.046118e-05	0.017092703	6.0696268e-05	0.03046778	2.225075e-05	0.0050679315	3.0932253e-05	0.011743593	32
mscoco	3	11	3	2.8623324e-05	0.01879935	3.9444003e-05	0.032222055	1.7853448e-05	0.0042787534	2.0243187e-05	0.01393931	37
mscoco	3	11	4	2.7908018e-05	0.017684067	3.6672536e-05	0.031585664	1.9748244e-05	0.0037342391	1.9572806e-05	0.013806637	43
mscoco	3	11	5	4.454999e-05	0.017132815	5.69751e-05	0.032238	3.538137e-05	0.0033577594	3.012383e-05	0.014161175	47
mscoco	3	11	6	0.00019069333	0.01632776	0.00021483199	0.03280018	0.00017916512	0.0031701804	0.00011475562	0.014281206	53
mscoco	3	11	7	0.0020286143	0.015855804	0.0019715375	0.032827534	0.0018643828	0.003632141	0.0010146479	0.014278064	57
mscoco	3	11	8	0.005816092	0.016236365	0.007993277	0.032692753	0.0034519127	0.0047496804	0.0036185796	0.01432678	62
mscoco	3	11	9	0.006261857	0.014779734	0.01218804	0.032960594	0.0018601225	0.0032422815	0.0050666924	0.0140759535	67
mscoco	3	11	10	0.00318331	0.014703407	0.0073892083	0.034447	0.0005784706	0.0025511964	0.0027656846	0.014955413	72
mscoco	3	11	11	0.0022490693	0.014971301	0.0064968537	0.035808504	0.00033529196	0.002333159	0.002111074	0.015864426	77
mscoco	3	11	12	0.008396845	0.008623973	0.02030972	0.02102155	0.0014090283	0.0014397082	0.008432351	0.008715425	82
mscoco	3	12	0	0.00023977963	0.013871892	0.00035892747	0.024718616	0.000120631696	0.0030251665	0.00018140787	0.0055390014	16
mscoco	3	12	1	1.06222415e-05	0.013154975	1.5145351e-05	0.020349057	6.0991324e-06	0.0059608906	7.943181e-06	0.00927878	15
mscoco	3	12	2	3.945128e-05	0.017236333	5.9482885e-05	0.030716177	2.1260683e-05	0.005073221	3.0034298e-05	0.011807495	19
mscoco	3	12	3	3.1569096e-05	0.019393427	4.3407705e-05	0.033015255	1.964968e-05	0.004437448	2.2437524e-05	0.014306719	22
mscoco	3	12	4	2.7596534e-05	0.018187612	3.6195328e-05	0.03213045	1.8789855e-05	0.0038175508	1.8939061e-05	0.014188616	25
mscoco	3	12	5	5.0244136e-05	0.016814653	6.4093496e-05	0.03166808	3.9704693e-05	0.0032677075	3.425376e-05	0.013853963	27
mscoco	3	12	6	0.00022070635	0.016257022	0.00024342415	0.032482725	0.00020105818	0.0031382598	0.00013004281	0.014103041	31
