corpus	frozen_prefix	max_epochs	run	corpus_size	langmod_vocab_size	langmod_num_params	langmod_mean_prob	langmod_median_prob	langmod_geomean_prob	langmod_mean_pplx	langmod_median_pplx	langmod_geomean_pplx	langmod_vocab_used	langmod_vocab_used_frac	langmod_min_freq_vocab_used	langmod_min_sent_len	langmod_mean_sent_len	langmod_max_sent_len	langmod_num_reused_sents	langmod_num_reused_sents_frac	langmod_reused_sents_WMD	langmod_num_reused_3grams	langmod_num_reused_4grams	langmod_num_reused_5grams	langmod_num_unique_sents	langmod_num_unique_sents_frac	langmod_num_types_nouns	langmod_num_types_adjectives	langmod_num_types_verbs	langmod_num_types_adverbs	langmod_num_types_unigrams	langmod_num_types_bigrams	langmod_num_types_trigrams	langmod_num_epochs	langmod_training_time	langmod_total_time	capgen_vocab_size	capgen_num_params	capgen_mean_prob	capgen_median_prob	capgen_geomean_prob	capgen_mean_pplx	capgen_median_pplx	capgen_geomean_pplx	capgen_vocab_used	capgen_vocab_used_frac	capgen_min_freq_vocab_used	capgen_min_sent_len	capgen_mean_sent_len	capgen_max_sent_len	capgen_num_reused_sents	capgen_num_reused_sents_frac	capgen_reused_sents_WMD	capgen_num_reused_3grams	capgen_num_reused_4grams	capgen_num_reused_5grams	capgen_num_unique_sents	capgen_num_unique_sents_frac	capgen_num_types_nouns	capgen_num_types_adjectives	capgen_num_types_verbs	capgen_num_types_adverbs	capgen_num_types_unigrams	capgen_num_types_bigrams	capgen_num_types_trigrams	capgen_BLEU_1	capgen_BLEU_2	capgen_BLEU_3	capgen_BLEU_4	capgen_METEOR	capgen_ROUGE_L	capgen_CIDEr	capgen_SPICE	capgen_WMD	capgen_R@1	capgen_R@5	capgen_R@10	capgen_median_rank	capgen_R@1_frac	capgen_R@5_frac	capgen_R@10_frac	capgen_median_rank_frac	capgen_num_epochs	capgen_training_time	capgen_total_time
flickr8k	True	2	1	30000	2532	2207241	1.96649245588e-08	2.2718542493e-18	1.52669113184e-19	57.6080271355	35.9775748202	38.4480520288	1393	0.5501579778830964	5	5	11.156	20	0	0.0	None	2780	891	239	1000	1.0	939	241	413	46	1393	6200	8171	2	50	60	2532	5057711	4.37899576598e-06	1.24267980931e-15	6.43656081836e-17	36.2800333028	20.9453068532	22.3690902471	221	0.0872827804107425	30	5	10.147	20	0	0.0	None	7987	6307	4318	806	0.806	150	14	44	1	221	507	968	0.6036266876908836	0.4160485589333439	0.27121808177699414	0.17233750657234903	0.18978483006758431	0.445386465733	0.465366101828	0.127807202793	0.136114773549	203	431	567	8.0	0.203	0.431	0.567	0.008	10	194	668
flickr8k	True	2	2	30000	2532	2207241	4.87007436385e-08	3.08096362924e-18	1.59860183704e-19	57.4748349089	35.368199415	37.8002866291	1156	0.4565560821484992	5	5	9.559	20	0	0.0	None	2727	876	239	1000	1.0	778	196	286	33	1156	4823	6592	2	50	59	2532	5057711	6.94806328763e-06	1.07944761772e-15	6.20138534975e-17	36.0036660875	21.0244735865	22.3271791283	229	0.09044233807266983	30	5	9.594	20	0	0.0	None	7437	5865	4040	782	0.782	145	16	52	2	229	533	991	0.6254037414428288	0.42689250214132207	0.2775254322720799	0.17613473770465338	0.1872941884288866	0.44055051615	0.461231914397	0.127250291616	0.139968797299	188	423	549	8.0	0.188	0.423	0.549	0.008	12	232	707
flickr8k	True	2	3	30000	2532	2207241	2.61826896027e-08	2.70662919338e-18	1.61204475576e-19	58.2273204979	35.6341249108	38.1943093196	1266	0.5	5	5	10.935	20	0	0.0	None	3045	979	295	1000	1.0	861	219	345	39	1266	5603	7814	2	49	59	2532	5057711	5.93860183685e-06	1.25594109598e-15	6.86045540088e-17	36.1773834402	20.8380583637	22.2162914414	243	0.09597156398104266	30	5	9.47	20	0	0.0	None	7338	5798	4000	813	0.813	155	18	53	2	243	564	1055	0.623231256599723	0.42821012003500425	0.2818357168516857	0.18155297274361978	0.1870416677061374	0.440920585899	0.457800099694	0.128154214781	0.138693534045	179	452	575	7.0	0.179	0.452	0.575	0.007	13	250	708
flickr8k	True	2	4	30000	2532	2207241	1.92498184137e-08	2.10250710128e-18	1.43490335069e-19	60.3313834573	36.0581130694	38.8594496123	1273	0.5027646129541864	5	5	12.428	20	0	0.0	None	3683	1164	287	1000	1.0	874	227	369	37	1273	6203	9048	2	50	60	2532	5057711	3.70980726763e-06	8.2669648032e-16	4.3798734484e-17	37.3661744158	21.5259248041	23.0772638393	205	0.08096366508688783	30	5	9.875	20	0	0.0	None	7742	6207	4343	767	0.767	138	15	42	0	205	440	790	0.6060759493670272	0.4099540216599474	0.26202884641160334	0.165255098756401	0.1876139811330335	0.437621523058	0.45083362872	0.125223097255	0.135062889494	175	432	552	8.0	0.175	0.432	0.552	0.008	8	157	633
flickr8k	True	2	5	30000	2532	2207241	3.21919353267e-08	2.77565702236e-18	1.64606382627e-19	60.1091157822	35.5171973538	38.323102303	1266	0.5	5	5	11.729	20	0	0.0	None	3679	1285	405	1000	1.0	861	218	356	32	1266	5723	8248	2	50	60	2532	5057711	7.18803510953e-06	1.03665146917e-15	5.48129452705e-17	37.5234012802	21.0834655261	22.6647864809	211	0.08333333333333333	29	5	10.236	20	0	0.0	None	8110	6487	4532	804	0.804	143	15	43	1	211	507	935	0.6056076592418321	0.41384746924161947	0.2687088505080386	0.17047648303903123	0.19033225335336776	0.442615024594	0.453425668515	0.130171331095	0.136967985431	181	424	546	8.0	0.181	0.424	0.546	0.008	11	213	697
flickr8k	True	3	1	30000	2532	2207241	1.40683687825e-07	1.06465548403e-16	8.12553163418e-18	43.2614062628	25.5626243698	27.5150275946	1037	0.4095576619273302	5	5	10.842	20	0	0.0	None	4795	2090	803	1000	1.0	702	157	249	31	1037	4380	6694	3	71	80	2532	5057711	6.08115557425e-06	7.84305403831e-15	4.93855754983e-16	29.9554073142	17.7229225634	18.924236251	259	0.10229067930489731	17	5	9.711	20	0	0.0	None	7617	6080	4310	792	0.792	172	18	54	2	259	605	1080	0.6137369992791047	0.4193526931243936	0.27700526733177505	0.18207552862315943	0.19059950669102557	0.44328547912	0.481279075096	0.13164902781	0.139374960712	180	443	574	7.0	0.18	0.443	0.574	0.007	12	231	696
flickr8k	True	3	2	30000	2532	2207241	2.01480321647e-07	1.10117127043e-16	7.63024633474e-18	43.2673021259	25.9892395507	27.61103768	1091	0.43088467614533965	5	5	10.275	20	0	0.0	None	4241	1877	726	1000	1.0	738	180	268	20	1091	4418	6532	3	71	80	2532	5057711	8.26244212446e-06	7.72650702949e-15	4.23048515026e-16	30.9523243798	17.7868275318	19.1579977906	232	0.09162717219589257	17	5	10.274	20	0	0.0	None	8184	6702	4796	785	0.785	154	18	53	0	232	526	922	0.6018103951722209	0.41538945310774966	0.27368414837132765	0.17709253943787298	0.1928575609879447	0.445896630743	0.46372267476	0.130268159868	0.137230112625	180	414	550	9.0	0.18	0.414	0.55	0.009	10	195	680
flickr8k	True	3	3	30000	2532	2207241	1.06712716927e-07	1.07320400531e-16	8.04667968708e-18	42.5732972048	25.7153977449	27.6543514357	1268	0.5007898894154819	5	5	11.267	20	0	0.0	None	4165	1642	588	1000	1.0	862	209	336	35	1268	5401	7723	3	71	81	2532	5057711	9.19305569862e-06	6.0816420228e-15	3.23931208832e-16	31.1048563996	18.1719008005	19.5364351479	212	0.08372827804107424	30	5	9.785	20	0	0.0	None	7674	6228	4490	741	0.741	144	17	42	1	212	474	838	0.6150229943790889	0.42342800957752297	0.2790985077618617	0.17824128780400703	0.19043167899314886	0.445982948723	0.480556443829	0.127203596294	0.137967003012	177	421	561	8.0	0.177	0.421	0.561	0.008	8	157	623
flickr8k	True	3	4	30000	2532	2207241	1.90511834541e-07	1.09042922679e-16	7.34646269694e-18	43.6846750999	25.7421716385	27.6555070881	1073	0.42377567140600314	5	5	10.353	20	0	0.0	None	4351	1928	733	1000	1.0	739	173	243	29	1073	4376	6494	3	71	80	2532	5057711	8.45838422615e-06	7.62004033409e-15	4.54006730281e-16	30.7594462306	17.8087737746	19.0101795074	236	0.09320695102685624	23	5	10.125	20	0	0.0	None	8012	6435	4539	792	0.792	163	16	49	1	236	560	1015	0.6025679012345083	0.41363784465560677	0.2734505478074595	0.17699842735935054	0.19197577346272404	0.443827253571	0.477866563304	0.128699339257	0.141180006937	181	413	550	8.0	0.181	0.413	0.55	0.008	11	214	691
flickr8k	True	3	5	30000	2532	2207241	1.55965830252e-07	1.02660668761e-16	7.9588855251e-18	42.9450763114	25.8991117204	27.5611302447	1180	0.4660347551342812	5	5	10.472	20	0	0.0	None	4118	1820	710	1000	1.0	793	193	297	29	1180	4750	6775	3	70	79	2532	5057711	7.31049909524e-06	6.27801324233e-15	3.41572356821e-16	31.8721707253	18.2593840747	19.4868784506	206	0.08135860979462875	30	5	10.273	20	0	0.0	None	8117	6376	4419	764	0.764	140	17	40	0	206	492	890	0.5806483013724734	0.39872897885010367	0.26201298112645505	0.17028776235034596	0.1900508167362195	0.440285874103	0.461529437129	0.130103668727	0.136973208488	190	415	549	8.0	0.19	0.415	0.549	0.008	9	176	656
