architecture	dataset	run	use_generated_sents	sent_len	token_index	min_logit	mean_logit	max_logit	total_time
pre	flickr30k	1	False	13	5	-7.996199	-5.5366235	5.5172033	0
pre	flickr30k	1	False	13	6	-8.208724	-5.7061496	5.2604294	0
pre	flickr30k	1	False	13	7	-9.44974	-7.03647	3.8978965	0
pre	flickr30k	1	False	13	8	-8.491858	-5.937274	5.251594	0
pre	flickr30k	1	False	13	9	-7.6118054	-5.1786823	6.0013595	0
pre	flickr30k	1	False	13	10	-7.131862	-4.647537	6.3003325	0
pre	flickr30k	1	False	13	11	-7.3514724	-4.9676347	6.5996413	0
pre	flickr30k	1	False	13	12	-7.8843093	-5.4614377	5.8774843	0
pre	flickr30k	1	False	13	13	-4.587328	-2.2015893	8.107309	0
pre	flickr30k	1	False	13	14	-5.9621196	-3.406592	9.401041	0
pre	flickr30k	1	False	14	0	-4.8188443	-2.6353934	6.0118613	0
pre	flickr30k	1	False	14	1	-7.023043	-4.72082	6.465515	0
pre	flickr30k	1	False	14	2	-8.168418	-5.7297564	5.738621	0
pre	flickr30k	1	False	14	3	-10.5462475	-8.2862	3.2814267	0
pre	flickr30k	1	False	14	4	-10.372616	-7.952386	3.2589843	0
pre	flickr30k	1	False	14	5	-9.210279	-6.750155	4.2535214	0
pre	flickr30k	1	False	14	6	-9.182605	-6.6305223	4.7158017	0
pre	flickr30k	1	False	14	7	-8.548459	-6.1142826	4.6302404	0
pre	flickr30k	1	False	14	8	-7.899056	-5.447949	5.7658873	0
pre	flickr30k	1	False	14	9	-8.851315	-6.379783	5.0581813	0
pre	flickr30k	1	False	14	10	-8.03559	-5.594216	5.103404	0
pre	flickr30k	1	False	14	11	-6.5974236	-4.0449157	6.6421447	0
pre	flickr30k	1	False	14	12	-6.673664	-4.1846704	7.3896885	0
pre	flickr30k	1	False	14	13	-8.179024	-5.785275	5.6678367	0
pre	flickr30k	1	False	14	14	-4.0402327	-1.6286825	8.711915	0
pre	flickr30k	1	False	14	15	-5.961556	-3.220341	10.085193	0
pre	flickr30k	1	False	15	0	-4.82122	-2.5410113	6.067867	0
pre	flickr30k	1	False	15	1	-7.3104596	-5.00656	6.3185997	0
pre	flickr30k	1	False	15	2	-8.304094	-5.839667	5.764425	0
pre	flickr30k	1	False	15	3	-11.029701	-8.68353	2.8815684	0
pre	flickr30k	1	False	15	4	-11.697952	-9.222369	2.5160093	0
pre	flickr30k	1	False	15	5	-9.863998	-7.4458494	3.8348851	0
pre	flickr30k	1	False	15	6	-7.8403277	-5.4093003	5.3829637	0
pre	flickr30k	1	False	15	7	-9.28252	-6.777223	4.16454	0
pre	flickr30k	1	False	15	8	-8.666244	-6.175002	5.12442	0
pre	flickr30k	1	False	15	9	-9.28438	-6.7981467	5.142421	0
pre	flickr30k	1	False	15	10	-8.786014	-6.376618	5.1765404	0
pre	flickr30k	1	False	15	11	-8.844429	-6.4196897	4.469124	0
pre	flickr30k	1	False	15	12	-8.268411	-5.889423	5.164436	0
pre	flickr30k	1	False	15	13	-8.316342	-5.904297	5.325135	0
pre	flickr30k	1	False	15	14	-7.4426374	-5.0782638	5.777595	0
pre	flickr30k	1	False	15	15	-4.953601	-2.5174403	7.790385	0
pre	flickr30k	1	False	15	16	-6.7469697	-4.119791	9.269121	0
pre	flickr30k	1	False	17	0	-5.259984	-3.048807	5.5133433	0
pre	flickr30k	1	False	17	1	-8.143306	-5.960237	5.522902	0
pre	flickr30k	1	False	17	2	-8.805873	-6.491791	4.6173854	0
pre	flickr30k	1	False	17	3	-11.90757	-9.607185	2.1879525	0
pre	flickr30k	1	False	17	4	-11.391619	-8.988594	2.4759235	0
pre	flickr30k	1	False	17	5	-9.315387	-7.0433507	4.6476088	0
pre	flickr30k	1	False	17	6	-9.30029	-7.0249596	4.536897	0
pre	flickr30k	1	False	17	7	-10.107226	-7.6116996	3.5549972	0
pre	flickr30k	1	False	17	8	-10.498019	-8.082905	2.854453	0
pre	flickr30k	1	False	17	9	-8.813547	-6.3941903	4.4841194	0
pre	flickr30k	1	False	17	10	-9.118299	-6.555425	4.846477	0
pre	flickr30k	1	False	17	11	-9.852645	-7.416946	4.0878053	0
pre	flickr30k	1	False	17	12	-8.176119	-5.74972	4.8998284	0
pre	flickr30k	1	False	17	13	-7.2678676	-4.8055067	6.678409	0
pre	flickr30k	1	False	17	14	-8.486597	-5.987037	5.3394275	0
pre	flickr30k	1	False	17	15	-6.698054	-4.4169383	6.7320642	0
pre	flickr30k	1	False	17	16	-5.0514684	-2.5620444	9.232818	0
pre	flickr30k	1	False	17	17	-4.5827265	-2.0128899	9.194664	0
pre	flickr30k	1	False	17	18	-5.573047	-2.6178277	10.879135	0
pre	flickr30k	1	False	18	0	-4.91447	-2.7311945	5.9109473	0
pre	flickr30k	1	False	18	1	-6.4960704	-4.1675515	6.777648	0
pre	flickr30k	1	False	18	2	-7.57228	-5.1553154	6.3503876	0
pre	flickr30k	1	False	18	3	-10.207501	-7.915548	3.2959964	0
pre	flickr30k	1	False	18	4	-9.298097	-7.009659	4.0328608	0
pre	flickr30k	1	False	18	5	-9.621315	-7.1796	4.1002984	0
pre	flickr30k	1	False	18	6	-10.456535	-8.120122	3.9775355	0
pre	flickr30k	1	False	18	7	-10.580156	-8.175169	3.050836	0
pre	flickr30k	1	False	18	8	-8.10664	-5.5415196	6.356981	0
pre	flickr30k	1	False	18	9	-8.720108	-6.3548794	4.9535837	0
pre	flickr30k	1	False	18	10	-9.206614	-6.8697762	4.5094323	0
pre	flickr30k	1	False	18	11	-7.977431	-5.6570673	5.3524013	0
pre	flickr30k	1	False	18	12	-8.241938	-5.7612596	5.844807	0
pre	flickr30k	1	False	18	13	-7.9124794	-5.41929	5.417352	0
pre	flickr30k	1	False	18	14	-7.0120797	-4.604057	7.239913	0
pre	flickr30k	1	False	18	15	-7.8494444	-5.3978767	6.110202	0
pre	flickr30k	1	False	18	16	-7.204272	-4.829947	6.6959677	0
pre	flickr30k	1	False	18	17	-6.2732797	-3.7228198	7.654293	0
pre	flickr30k	1	False	18	18	-3.84947	-1.3803098	9.1189785	0
pre	flickr30k	1	False	18	19	-6.0473094	-3.38656	9.245935	0
pre	flickr30k	2	False	4	0	-5.3271475	-3.1195154	5.7178025	0
pre	flickr30k	2	False	4	1	-6.491638	-4.1851697	6.6788535	0
pre	flickr30k	2	False	4	2	-9.4146385	-6.9209557	3.8048298	0
pre	flickr30k	2	False	4	3	-10.142926	-7.4557877	3.255449	0
pre	flickr30k	2	False	4	4	-7.9458985	-5.4394493	4.747789	0
pre	flickr30k	2	False	4	5	-7.578234	-5.13049	6.364515	0
pre	flickr30k	2	False	5	0	-5.3677354	-3.1101475	5.785398	0
pre	flickr30k	2	False	5	1	-4.4754853	-2.3382435	8.556638	0
pre	flickr30k	2	False	5	2	-8.143733	-5.841722	4.8968916	0
pre	flickr30k	2	False	5	3	-9.942125	-7.5891128	3.819317	0
pre	flickr30k	2	False	5	4	-10.807762	-8.439956	2.762652	0
pre	flickr30k	2	False	5	5	-7.0584116	-4.6328125	5.384294	0
pre	flickr30k	2	False	5	6	-7.8893995	-5.2467117	6.576795	0
pre	flickr30k	2	False	6	0	-5.4473834	-3.150785	5.6276336	0
pre	flickr30k	2	False	6	1	-4.866377	-2.7227457	8.31468	0
pre	flickr30k	2	False	6	2	-8.237391	-5.8552976	4.901207	0
pre	flickr30k	2	False	6	3	-9.790395	-7.4522667	3.3908505	0
pre	flickr30k	2	False	6	4	-9.527486	-6.986161	4.4072385	0
pre	flickr30k	2	False	6	5	-8.766881	-6.481898	4.368682	0
pre	flickr30k	2	False	6	6	-5.479948	-2.913325	6.8584695	0
pre	flickr30k	2	False	6	7	-7.6129904	-5.069948	7.2139306	0
pre	flickr30k	2	False	7	0	-4.9621053	-2.7563412	6.0253425	0
pre	flickr30k	2	False	7	1	-4.9195776	-2.7161074	8.292632	0
pre	flickr30k	2	False	7	2	-8.194093	-5.836362	5.167291	0
pre	flickr30k	2	False	7	3	-9.455052	-7.048814	3.802695	0
pre	flickr30k	2	False	7	4	-9.504929	-7.0382094	4.072864	0
pre	flickr30k	2	False	7	5	-9.313811	-6.818041	4.5004687	0
pre	flickr30k	2	False	7	6	-9.836467	-7.4188013	3.6101284	0
pre	flickr30k	2	False	7	7	-4.16267	-1.7062817	8.138682	0
pre	flickr30k	2	False	7	8	-7.6193047	-4.9389977	7.354107	0
pre	flickr30k	2	False	8	0	-5.09125	-2.8491123	5.826383	0
pre	flickr30k	2	False	8	1	-5.4555697	-3.2834697	7.6215687	0
pre	flickr30k	2	False	8	2	-8.699647	-6.3674417	4.82781	0
pre	flickr30k	2	False	8	3	-11.521834	-9.131704	1.9583923	0
pre	flickr30k	2	False	8	4	-8.948995	-6.5638547	4.3371215	0
pre	flickr30k	2	False	8	5	-8.675179	-6.199567	4.8932886	0
pre	flickr30k	2	False	8	6	-9.262291	-6.7842493	4.4528093	0
pre	flickr30k	2	False	8	7	-9.417537	-6.9801826	4.160484	0
pre	flickr30k	2	False	8	8	-5.0162044	-2.6452274	7.130937	0
pre	flickr30k	2	False	8	9	-7.8650584	-5.2902226	7.454198	0
pre	flickr30k	2	False	9	0	-5.121887	-2.8795488	5.904257	0
pre	flickr30k	2	False	9	1	-5.1167245	-2.9742804	8.155116	0
pre	flickr30k	2	False	9	2	-9.233364	-6.809134	4.3807225	0
pre	flickr30k	2	False	9	3	-12.473705	-10.047768	1.5129544	0
pre	flickr30k	2	False	9	4	-10.114011	-7.711504	3.2366495	0
pre	flickr30k	2	False	9	5	-8.910889	-6.506419	4.238713	0
pre	flickr30k	2	False	9	6	-9.380825	-6.9122133	4.0002384	0
pre	flickr30k	2	False	9	7	-10.4938345	-8.031995	3.4292507	0
pre	flickr30k	2	False	9	8	-9.946076	-7.594929	3.689411	0
pre	flickr30k	2	False	9	9	-5.0119724	-2.5018384	7.7760777	0
pre	flickr30k	2	False	9	10	-7.3049655	-4.725338	8.020892	0
pre	flickr30k	2	False	10	0	-5.5996804	-3.298001	5.4826827	0
pre	flickr30k	2	False	10	1	-4.676777	-2.4607818	8.611455	0
pre	flickr30k	2	False	10	2	-7.965612	-5.5182996	5.7496123	0
pre	flickr30k	2	False	10	3	-11.199463	-8.802063	2.5890448	0
pre	flickr30k	2	False	10	4	-9.32026	-6.8645225	3.6826913	0
pre	flickr30k	2	False	10	5	-9.328466	-6.831573	4.1687946	0
pre	flickr30k	2	False	10	6	-10.014886	-7.531307	3.5482738	0
pre	flickr30k	2	False	10	7	-9.817706	-7.3197465	3.7261074	0
pre	flickr30k	2	False	10	8	-8.812012	-6.2847023	5.137151	0
pre	flickr30k	2	False	10	9	-9.607627	-7.234179	3.9324515	0
pre	flickr30k	2	False	10	10	-5.006985	-2.5487597	7.5497947	0
pre	flickr30k	2	False	10	11	-7.472772	-4.919373	8.008624	0
pre	flickr30k	2	False	11	0	-4.9117665	-2.6991863	6.0785537	0
pre	flickr30k	2	False	11	1	-4.734546	-2.549775	8.521839	0
pre	flickr30k	2	False	11	2	-7.559015	-5.2114887	5.647248	0
pre	flickr30k	2	False	11	3	-11.635946	-9.340353	2.0032823	0
pre	flickr30k	2	False	11	4	-10.237184	-7.7967896	3.216614	0
pre	flickr30k	2	False	11	5	-9.672309	-7.175449	3.7419722	0
pre	flickr30k	2	False	11	6	-9.129568	-6.6536193	4.568776	0
pre	flickr30k	2	False	11	7	-9.469025	-6.925608	4.1102242	0
pre	flickr30k	2	False	11	8	-9.3274765	-6.819216	4.2069144	0
pre	flickr30k	2	False	11	9	-9.784891	-7.310967	4.624547	0
pre	flickr30k	2	False	11	10	-8.650803	-6.230932	4.7725253	0
pre	flickr30k	2	False	11	11	-4.5284696	-2.0868304	8.232268	0
pre	flickr30k	2	False	11	12	-7.629584	-5.0237226	8.108489	0
pre	flickr30k	2	False	12	0	-5.0473275	-2.8243065	5.983351	0
pre	flickr30k	2	False	12	1	-4.558	-2.4238515	8.802236	0
pre	flickr30k	2	False	12	2	-7.087497	-4.8278375	6.50744	0
pre	flickr30k	2	False	12	3	-11.932624	-9.580187	1.9463204	0
pre	flickr30k	2	False	12	4	-10.772319	-8.35209	2.9334455	0
pre	flickr30k	2	False	12	5	-8.9592085	-6.5224123	4.639853	0
pre	flickr30k	2	False	12	6	-9.197744	-6.7158756	4.654279	0
pre	flickr30k	2	False	12	7	-10.269567	-7.7707667	3.391988	0
pre	flickr30k	2	False	12	8	-8.798205	-6.362495	4.5877857	0
pre	flickr30k	2	False	12	9	-8.076914	-5.579698	5.332301	0
pre	flickr30k	2	False	12	10	-8.811877	-6.389754	5.3985677	0
pre	flickr30k	2	False	12	11	-8.523633	-6.1645236	5.028396	0
pre	flickr30k	2	False	12	12	-3.9496803	-1.4487479	8.8251915	0
pre	flickr30k	2	False	12	13	-6.925603	-4.4298196	8.556837	0
pre	flickr30k	2	False	13	0	-5.7554755	-3.4753246	5.2613463	0
pre	flickr30k	2	False	13	1	-4.9607744	-2.815288	8.405735	0
pre	flickr30k	2	False	13	2	-8.086631	-5.6723576	5.526933	0
pre	flickr30k	2	False	13	3	-11.413378	-8.980675	2.2989454	0
pre	flickr30k	2	False	13	4	-11.312997	-8.918445	2.2198067	0
pre	flickr30k	2	False	13	5	-9.289826	-6.7695956	4.416371	0
pre	flickr30k	2	False	13	6	-9.480487	-7.030584	4.124826	0
pre	flickr30k	2	False	13	7	-9.406353	-6.9336114	3.4692404	0
pre	flickr30k	2	False	13	8	-8.756314	-6.317509	4.73622	0
pre	flickr30k	2	False	13	9	-9.279506	-6.864878	4.447555	0
pre	flickr30k	2	False	13	10	-8.001147	-5.486907	5.3949895	0
pre	flickr30k	2	False	13	11	-8.537849	-5.9835725	5.3648095	0
pre	flickr30k	2	False	13	12	-8.953673	-6.457578	4.857034	0
pre	flickr30k	2	False	13	13	-4.625214	-2.2494917	8.185326	0
pre	flickr30k	2	False	13	14	-7.2202115	-4.6905737	8.596962	0
pre	flickr30k	2	False	14	0	-5.2256856	-2.9871085	5.712081	0
pre	flickr30k	2	False	14	1	-4.6999426	-2.6090362	8.553483	0
pre	flickr30k	2	False	14	2	-7.8958488	-5.53964	5.9925704	0
pre	flickr30k	2	False	14	3	-11.7851	-9.480763	2.0677745	0
pre	flickr30k	2	False	14	4	-10.643447	-8.304068	2.7805514	0
pre	flickr30k	2	False	14	5	-8.523086	-6.1072636	4.735765	0
pre	flickr30k	2	False	14	6	-9.801109	-7.311605	3.5991788	0
pre	flickr30k	2	False	14	7	-9.2441435	-6.7848144	3.8540123	0
pre	flickr30k	2	False	14	8	-8.984438	-6.5152464	4.2925467	0
pre	flickr30k	2	False	14	9	-8.297066	-5.888806	4.881269	0
pre	flickr30k	2	False	14	10	-8.776927	-6.2302327	4.572019	0
pre	flickr30k	2	False	14	11	-8.60749	-6.1222196	5.6169705	0
pre	flickr30k	2	False	14	12	-8.942698	-6.3934517	5.0225296	0
pre	flickr30k	2	False	14	13	-7.9211693	-5.494124	5.7070303	0
pre	flickr30k	2	False	14	14	-4.566933	-2.1616235	8.176596	0
pre	flickr30k	2	False	14	15	-7.2365713	-4.707636	8.247757	0
pre	flickr30k	2	False	15	0	-5.616009	-3.3316088	5.5227766	0
pre	flickr30k	2	False	15	1	-5.5550847	-3.3639016	7.938391	0
pre	flickr30k	2	False	15	2	-8.666548	-6.298324	5.1220536	0
pre	flickr30k	2	False	15	3	-13.221526	-10.945107	0.9604803	0
pre	flickr30k	2	False	15	4	-11.948669	-9.590567	1.8044491	0
pre	flickr30k	2	False	15	5	-9.194631	-6.8569026	4.092031	0
pre	flickr30k	2	False	15	6	-9.434017	-6.9611545	4.1905437	0
pre	flickr30k	2	False	15	7	-10.087046	-7.7166657	3.892216	0
pre	flickr30k	2	False	15	8	-10.059274	-7.636336	3.728954	0
pre	flickr30k	2	False	15	9	-9.647779	-7.09521	4.81157	0
pre	flickr30k	2	False	15	10	-9.880295	-7.3735485	3.573768	0
pre	flickr30k	2	False	15	11	-8.792332	-6.317819	4.8760805	0
pre	flickr30k	2	False	15	12	-9.630764	-7.1363387	4.389505	0
pre	flickr30k	2	False	15	13	-9.120181	-6.6926603	4.8772416	0
pre	flickr30k	2	False	15	14	-8.436339	-6.04977	4.6971703	0
pre	flickr30k	2	False	15	15	-5.104447	-2.558748	8.4339	0
pre	flickr30k	2	False	15	16	-7.9384737	-5.4632955	7.6654797	0
pre	flickr30k	2	False	16	0	-5.281	-3.0176399	5.671971	0
pre	flickr30k	2	False	16	1	-5.316934	-3.1757042	7.957684	0
pre	flickr30k	2	False	16	2	-8.827005	-6.3899846	5.100803	0
pre	flickr30k	2	False	16	3	-11.9473295	-9.472585	2.181183	0
pre	flickr30k	2	False	16	4	-9.868136	-7.5503774	3.4325085	0
pre	flickr30k	2	False	16	5	-8.722899	-6.4001675	4.6552086	0
pre	flickr30k	2	False	16	6	-10.244397	-7.881208	3.205516	0
pre	flickr30k	2	False	16	7	-10.460091	-7.882411	3.0655289	0
pre	flickr30k	2	False	16	8	-8.374427	-5.9296	4.892913	0
pre	flickr30k	2	False	16	9	-8.882313	-6.5125628	4.839705	0
pre	flickr30k	2	False	16	10	-7.8596177	-5.418054	5.0009284	0
pre	flickr30k	2	False	16	11	-8.415544	-6.057388	5.543653	0
pre	flickr30k	2	False	16	12	-9.192662	-6.708005	4.3995576	0
pre	flickr30k	2	False	16	13	-8.891492	-6.444688	4.387501	0
pre	flickr30k	2	False	16	14	-8.283728	-5.8049297	5.494796	0
pre	flickr30k	2	False	16	15	-8.389328	-5.9097276	5.544654	0
pre	flickr30k	2	False	16	16	-5.0065646	-2.6459827	7.7295017	0
pre	flickr30k	2	False	16	17	-6.864652	-4.314236	8.433105	0
pre	flickr30k	2	False	17	0	-6.143855	-3.848585	4.926458	0
pre	flickr30k	2	False	17	1	-5.431487	-3.2535157	7.984208	0
pre	flickr30k	2	False	17	2	-8.260421	-5.869917	5.0812173	0
pre	flickr30k	2	False	17	3	-12.730103	-10.432307	0.99130565	0
pre	flickr30k	2	False	17	4	-11.123943	-8.615312	2.6467435	0
pre	flickr30k	2	False	17	5	-9.984536	-7.3890147	3.8175213	0
pre	flickr30k	2	False	17	6	-10.097947	-7.777268	3.276344	0
pre	flickr30k	2	False	17	7	-9.276003	-6.570083	4.446557	0
pre	flickr30k	2	False	17	8	-10.41691	-7.954918	2.9473855	0
pre	flickr30k	2	False	17	9	-8.095377	-5.6396155	5.3079257	0
pre	flickr30k	2	False	17	10	-9.79447	-7.311915	4.064698	0
pre	flickr30k	2	False	17	11	-10.75143	-8.26025	3.3877363	0
pre	flickr30k	2	False	17	12	-9.937745	-7.4327273	3.4759734	0
pre	flickr30k	2	False	17	13	-9.321776	-6.9267755	4.351302	0
pre	flickr30k	2	False	17	14	-9.890786	-7.459481	3.5310445	0
pre	flickr30k	2	False	17	15	-7.519953	-5.184045	6.2102575	0
pre	flickr30k	2	False	17	16	-8.369296	-6.034137	5.2687902	0
pre	flickr30k	2	False	17	17	-5.9902873	-3.4430819	6.6518307	0
pre	flickr30k	2	False	17	18	-6.356815	-3.8108966	8.568384	0
pre	flickr30k	2	False	18	0	-4.450557	-2.2492363	6.5324235	0
pre	flickr30k	2	False	18	1	-4.317001	-2.174369	8.950539	0
pre	flickr30k	2	False	18	2	-7.853568	-5.6591697	5.667204	0
pre	flickr30k	2	False	18	3	-10.864431	-8.460098	2.7583342	0
pre	flickr30k	2	False	18	4	-10.747433	-8.372859	2.6716125	0
pre	flickr30k	2	False	18	5	-9.615807	-7.1966014	3.9772763	0
pre	flickr30k	2	False	18	6	-10.901427	-8.444826	2.8011525	0
pre	flickr30k	2	False	18	7	-10.743129	-8.345223	2.5106592	0
pre	flickr30k	2	False	18	8	-8.7949705	-5.939762	5.4232926	0
pre	flickr30k	2	False	18	9	-9.426089	-7.040347	4.2235723	0
pre	flickr30k	2	False	18	10	-10.016823	-7.579854	4.1871843	0
pre	flickr30k	2	False	18	11	-8.223594	-5.65819	5.3214936	0
pre	flickr30k	2	False	18	12	-9.358991	-6.889986	4.5431643	0
pre	flickr30k	2	False	18	13	-7.4483733	-5.0342155	6.019597	0
pre	flickr30k	2	False	18	14	-8.426227	-5.8763256	5.877374	0
pre	flickr30k	2	False	18	15	-7.056678	-4.541583	7.1123013	0
pre	flickr30k	2	False	18	16	-7.463247	-4.67327	7.188948	0
pre	flickr30k	2	False	18	17	-9.849135	-7.326901	4.04752	0
pre	flickr30k	2	False	18	18	-3.7754912	-1.3380578	8.980516	0
pre	flickr30k	2	False	18	19	-7.41415	-4.669152	8.604414	0
pre	flickr30k	3	False	5	0	-4.6727457	-2.7126842	5.581558	0
pre	flickr30k	3	False	5	1	-5.5258617	-3.3666859	7.3199463	0
pre	flickr30k	3	False	5	2	-7.039276	-4.709769	5.9632406	0
pre	flickr30k	3	False	5	3	-8.181469	-6.065594	5.211388	0
pre	flickr30k	3	False	5	4	-7.9317355	-5.7864513	5.272624	0
pre	flickr30k	3	False	5	5	-6.548017	-4.210837	5.486725	0
pre	flickr30k	3	False	5	6	-6.9659586	-4.610292	7.0875316	0
pre	flickr30k	3	False	6	0	-4.4027205	-2.4907222	5.8400455	0
pre	flickr30k	3	False	6	1	-5.511274	-3.1497667	7.577351	0
pre	flickr30k	3	False	6	2	-6.682776	-4.436512	6.139447	0
pre	flickr30k	3	False	6	3	-8.098252	-6.04472	4.86955	0
pre	flickr30k	3	False	6	4	-8.0400715	-5.8624687	5.2701797	0
pre	flickr30k	3	False	6	5	-7.3664513	-5.174579	5.785894	0
pre	flickr30k	3	False	6	6	-5.7379313	-3.363023	6.2087574	0
pre	flickr30k	3	False	6	7	-7.5324674	-5.278658	7.1885386	0
pre	flickr30k	3	False	7	0	-4.5044913	-2.5786307	5.723558	0
pre	flickr30k	3	False	7	1	-5.221904	-2.9965672	7.861846	0
pre	flickr30k	3	False	7	2	-6.588421	-4.1846924	6.512458	0
pre	flickr30k	3	False	7	3	-8.052754	-5.91721	4.952394	0
pre	flickr30k	3	False	7	4	-7.5768623	-5.2933984	5.258549	0
pre	flickr30k	3	False	7	5	-7.719786	-5.395672	5.9586406	0
pre	flickr30k	3	False	7	6	-8.130074	-6.031313	5.2625556	0
pre	flickr30k	3	False	7	7	-6.0779743	-3.634386	6.2742906	0
pre	flickr30k	3	False	7	8	-7.231386	-4.965305	7.347137	0
pre	flickr30k	3	False	8	0	-4.633924	-2.671849	5.6434054	0
pre	flickr30k	3	False	8	1	-5.6248465	-3.3789523	7.5476513	0
pre	flickr30k	3	False	8	2	-6.671915	-4.361176	6.48853	0
pre	flickr30k	3	False	8	3	-8.180912	-6.0836453	5.191069	0
pre	flickr30k	3	False	8	4	-7.6745467	-5.5620785	5.060597	0
pre	flickr30k	3	False	8	5	-7.354272	-5.1678696	5.7151127	0
pre	flickr30k	3	False	8	6	-7.59913	-5.4060206	5.745309	0
pre	flickr30k	3	False	8	7	-7.8993545	-5.6930017	5.29981	0
pre	flickr30k	3	False	8	8	-5.810316	-3.3699658	6.288173	0
pre	flickr30k	3	False	8	9	-7.191213	-4.962885	7.4713106	0
pre	flickr30k	3	False	9	0	-4.719511	-2.738335	5.5929565	0
pre	flickr30k	3	False	9	1	-5.5505486	-3.3397496	7.437856	0
pre	flickr30k	3	False	9	2	-6.6707664	-4.3397226	6.484021	0
pre	flickr30k	3	False	9	3	-8.412808	-6.3015985	4.795259	0
pre	flickr30k	3	False	9	4	-8.352124	-6.1395807	4.726348	0
pre	flickr30k	3	False	9	5	-7.5618305	-5.2427254	5.3585687	0
pre	flickr30k	3	False	9	6	-7.5073633	-5.2017207	5.3584685	0
pre	flickr30k	3	False	9	7	-8.05677	-5.6934905	5.6105857	0
pre	flickr30k	3	False	9	8	-7.9637785	-5.7555513	5.5031834	0
pre	flickr30k	3	False	9	9	-5.886667	-3.5603411	6.0861173	0
pre	flickr30k	3	False	9	10	-6.9524016	-4.812523	7.6858706	0
pre	flickr30k	3	False	10	0	-4.452974	-2.4600985	5.7484474	0
pre	flickr30k	3	False	10	1	-5.3766737	-3.1676621	7.745163	0
pre	flickr30k	3	False	10	2	-6.6264033	-4.323709	6.829997	0
pre	flickr30k	3	False	10	3	-8.396877	-6.289837	4.95079	0
pre	flickr30k	3	False	10	4	-8.389893	-6.2601924	4.8510256	0
pre	flickr30k	3	False	10	5	-8.097307	-5.9568806	5.3292675	0
pre	flickr30k	3	False	10	6	-7.7225914	-5.528876	5.13487	0
pre	flickr30k	3	False	10	7	-7.785678	-5.5457735	5.4916186	0
pre	flickr30k	3	False	10	8	-7.895416	-5.667899	5.5305233	0
pre	flickr30k	3	False	10	9	-7.7178955	-5.5177836	5.3993993	0
pre	flickr30k	3	False	10	10	-5.6410522	-3.3549082	6.323451	0
pre	flickr30k	3	False	10	11	-7.04941	-4.8302794	7.801257	0
pre	flickr30k	3	False	11	0	-4.283015	-2.3546581	5.980008	0
pre	flickr30k	3	False	11	1	-5.4602036	-3.1564758	7.868516	0
pre	flickr30k	3	False	11	2	-6.6512547	-4.3038454	6.704689	0
pre	flickr30k	3	False	11	3	-8.751411	-6.6801233	4.805371	0
pre	flickr30k	3	False	11	4	-8.588977	-6.301511	4.8774824	0
pre	flickr30k	3	False	11	5	-7.513533	-5.2593803	5.563407	0
pre	flickr30k	3	False	11	6	-7.767999	-5.6032734	5.4429836	0
pre	flickr30k	3	False	11	7	-7.6586456	-5.358625	5.5566816	0
pre	flickr30k	3	False	11	8	-7.7715096	-5.633631	5.3973775	0
pre	flickr30k	3	False	11	9	-7.3233743	-5.2003484	6.1711063	0
pre	flickr30k	3	False	11	10	-7.7509837	-5.5438986	5.8677197	0
pre	flickr30k	3	False	11	11	-5.1214724	-2.7470627	7.085226	0
pre	flickr30k	3	False	11	12	-6.789763	-4.683709	8.174297	0
pre	flickr30k	3	False	12	0	-4.5152397	-2.5791774	5.711539	0
pre	flickr30k	3	False	12	1	-5.523636	-3.2983847	7.5506372	0
pre	flickr30k	3	False	12	2	-6.4950213	-4.278605	6.969539	0
pre	flickr30k	3	False	12	3	-8.688158	-6.615176	4.8511434	0
pre	flickr30k	3	False	12	4	-8.133395	-5.9479403	4.9467473	0
pre	flickr30k	3	False	12	5	-7.2059307	-5.021424	5.6475954	0
pre	flickr30k	3	False	12	6	-8.13379	-5.947541	5.1501846	0
pre	flickr30k	3	False	12	7	-7.864006	-5.6218457	5.7321124	0
pre	flickr30k	3	False	12	8	-7.191248	-4.901096	5.8599396	0
pre	flickr30k	3	False	12	9	-6.5819592	-4.35305	6.464805	0
pre	flickr30k	3	False	12	10	-7.293405	-5.1870136	6.1303267	0
pre	flickr30k	3	False	12	11	-7.2353563	-4.929372	6.012884	0
pre	flickr30k	3	False	12	12	-5.1214924	-2.7417102	7.2816086	0
pre	flickr30k	3	False	12	13	-6.679988	-4.440627	8.616655	0
pre	flickr30k	3	False	13	0	-4.592201	-2.65586	5.728992	0
pre	flickr30k	3	False	13	1	-5.2472987	-3.0623953	7.969477	0
pre	flickr30k	3	False	13	2	-6.4484553	-4.1694946	7.077628	0
pre	flickr30k	3	False	13	3	-8.424347	-6.3311577	4.9871106	0
pre	flickr30k	3	False	13	4	-8.60358	-6.3990326	4.8511577	0
pre	flickr30k	3	False	13	5	-7.273106	-4.9928474	5.81106	0
pre	flickr30k	3	False	13	6	-7.590242	-5.401389	5.2298813	0
pre	flickr30k	3	False	13	7	-7.8732734	-5.653987	5.0416346	0
pre	flickr30k	3	False	13	8	-7.678	-5.465373	5.3035507	0
pre	flickr30k	3	False	13	9	-7.726427	-5.561584	5.2536626	0
pre	flickr30k	3	False	13	10	-6.938603	-4.6692834	5.912105	0
pre	flickr30k	3	False	13	11	-7.479196	-5.206149	6.3392444	0
