architecture	dataset	run	use_generated_sents	sent_len	token_index	min_logit	mean_logit	max_logit	total_time
merge	flickr8k	2	True	19	3	-16.761616	-5.9089084	8.125125	0
merge	flickr8k	2	True	19	4	-16.48985	-5.5179973	7.3079376	0
merge	flickr8k	2	True	19	5	-17.282902	-5.3995123	7.4745536	0
merge	flickr8k	2	True	19	6	-17.726019	-5.809876	7.267531	0
merge	flickr8k	2	True	19	7	-16.289238	-5.5391116	6.305412	0
merge	flickr8k	2	True	19	8	-16.417482	-5.4705653	6.7563577	0
merge	flickr8k	2	True	19	9	-16.828886	-5.4621944	6.5826573	0
merge	flickr8k	2	True	19	10	-17.39746	-5.776282	6.852339	0
merge	flickr8k	2	True	19	11	-16.398321	-5.5651655	6.338311	0
merge	flickr8k	2	True	19	12	-16.462877	-5.4276237	6.589925	0
merge	flickr8k	2	True	19	13	-16.84046	-5.472017	6.2359223	0
merge	flickr8k	2	True	19	14	-17.194502	-5.776096	6.3507323	0
merge	flickr8k	2	True	19	15	-16.723652	-5.6047945	6.58664	0
merge	flickr8k	2	True	19	16	-16.450397	-5.4883566	6.5126615	0
merge	flickr8k	2	True	19	17	-16.766417	-5.4418902	5.971676	0
merge	flickr8k	2	True	19	18	-17.413052	-5.799996	6.1756783	0
merge	flickr8k	2	True	19	19	-16.76972	-5.63072	6.4430633	0
merge	flickr8k	2	True	19	20	-16.40909	-5.44385	6.264129	0
merge	flickr8k	3	True	5	0	-17.338907	-6.0917525	4.4795017	0
merge	flickr8k	3	True	5	1	-16.908463	-5.6113377	8.290406	0
merge	flickr8k	3	True	5	2	-18.410732	-6.3404827	6.7489924	0
merge	flickr8k	3	True	5	3	-19.562931	-6.8801913	7.2468405	0
merge	flickr8k	3	True	5	4	-19.003868	-6.7031336	7.989124	0
merge	flickr8k	3	True	5	5	-18.148607	-6.362938	6.530521	0
merge	flickr8k	3	True	5	6	-20.088808	-6.8673244	8.111136	0
merge	flickr8k	3	True	6	0	-16.88043	-5.7487354	4.5787244	0
merge	flickr8k	3	True	6	1	-16.320324	-5.2704306	8.51995	0
merge	flickr8k	3	True	6	2	-17.689884	-5.787554	7.4627395	0
merge	flickr8k	3	True	6	3	-17.885307	-5.926893	6.9805293	0
merge	flickr8k	3	True	6	4	-19.194498	-6.5808606	7.516785	0
merge	flickr8k	3	True	6	5	-18.553995	-6.3889914	8.007554	0
merge	flickr8k	3	True	6	6	-17.603683	-5.981233	6.4451246	0
merge	flickr8k	3	True	6	7	-19.450367	-6.500829	7.673236	0
merge	flickr8k	3	True	7	0	-16.849401	-5.7561145	4.5211315	0
merge	flickr8k	3	True	7	1	-16.38286	-5.2758226	8.501848	0
merge	flickr8k	3	True	7	2	-17.23874	-5.5065565	8.689933	0
merge	flickr8k	3	True	7	3	-17.631083	-5.984695	7.1954837	0
merge	flickr8k	3	True	7	4	-18.215448	-5.9476795	6.7117496	0
merge	flickr8k	3	True	7	5	-19.587719	-6.674655	7.7844734	0
merge	flickr8k	3	True	7	6	-18.4212	-6.371539	7.976501	0
merge	flickr8k	3	True	7	7	-17.462933	-5.943476	6.3376317	0
merge	flickr8k	3	True	7	8	-19.51861	-6.5348325	7.7567635	0
merge	flickr8k	3	True	8	0	-16.865839	-5.788304	4.5611453	0
merge	flickr8k	3	True	8	1	-16.533955	-5.308054	8.575947	0
merge	flickr8k	3	True	8	2	-17.406107	-5.792275	9.319849	0
merge	flickr8k	3	True	8	3	-16.855637	-5.674699	7.538134	0
merge	flickr8k	3	True	8	4	-17.701567	-5.903516	7.13592	0
merge	flickr8k	3	True	8	5	-17.914164	-5.952332	6.855865	0
merge	flickr8k	3	True	8	6	-19.03999	-6.481292	7.573776	0
merge	flickr8k	3	True	8	7	-18.415726	-6.3714256	7.8604946	0
merge	flickr8k	3	True	8	8	-17.5033	-5.8802943	6.235934	0
merge	flickr8k	3	True	8	9	-19.154442	-6.514777	7.140012	0
merge	flickr8k	3	True	9	0	-17.33594	-5.950986	4.6014056	0
merge	flickr8k	3	True	9	1	-16.84363	-5.4710183	8.4236555	0
merge	flickr8k	3	True	9	2	-18.056757	-5.8314238	8.259587	0
merge	flickr8k	3	True	9	3	-17.439106	-5.8392286	8.060998	0
merge	flickr8k	3	True	9	4	-17.158672	-5.6241336	7.3555727	0
merge	flickr8k	3	True	9	5	-18.382702	-6.165683	7.323399	0
merge	flickr8k	3	True	9	6	-18.601965	-6.144442	6.8916135	0
merge	flickr8k	3	True	9	7	-19.839945	-6.7077785	7.7340183	0
merge	flickr8k	3	True	9	8	-18.949068	-6.562267	8.090302	0
merge	flickr8k	3	True	9	9	-17.729494	-6.0834265	6.1826067	0
merge	flickr8k	3	True	9	10	-19.789274	-6.6793437	7.565601	0
merge	flickr8k	3	True	10	0	-17.249208	-5.8911014	4.5513873	0
merge	flickr8k	3	True	10	1	-16.782114	-5.4111342	8.53791	0
merge	flickr8k	3	True	10	2	-18.430744	-6.141662	7.7437053	0
merge	flickr8k	3	True	10	3	-17.728123	-6.2102084	8.3452425	0
merge	flickr8k	3	True	10	4	-17.087856	-5.7839518	7.2363086	0
merge	flickr8k	3	True	10	5	-17.954514	-5.6990504	7.60653	0
merge	flickr8k	3	True	10	6	-18.496853	-6.2274113	7.3653154	0
merge	flickr8k	3	True	10	7	-18.531813	-6.029407	6.820086	0
merge	flickr8k	3	True	10	8	-20.231646	-6.8036747	7.800359	0
merge	flickr8k	3	True	10	9	-18.905401	-6.5039344	8.290406	0
merge	flickr8k	3	True	10	10	-17.714298	-5.9957786	6.092766	0
merge	flickr8k	3	True	10	11	-19.760397	-6.6345997	7.0921793	0
merge	flickr8k	3	True	11	0	-17.036354	-5.7872977	4.599361	0
merge	flickr8k	3	True	11	1	-16.682684	-5.30733	8.536916	0
merge	flickr8k	3	True	11	2	-17.32999	-5.5236225	8.692862	0
merge	flickr8k	3	True	11	3	-17.938204	-6.0798483	7.6738276	0
merge	flickr8k	3	True	11	4	-17.41264	-5.9999337	7.769953	0
merge	flickr8k	3	True	11	5	-17.315187	-5.697665	7.202921	0
merge	flickr8k	3	True	11	6	-17.967793	-5.762311	7.3852444	0
merge	flickr8k	3	True	11	7	-18.362968	-6.108697	7.2048965	0
merge	flickr8k	3	True	11	8	-18.695461	-6.1270366	7.1470084	0
merge	flickr8k	3	True	11	9	-19.446226	-6.6042395	7.9220133	0
merge	flickr8k	3	True	11	10	-18.338835	-6.2769227	7.7762065	0
merge	flickr8k	3	True	11	11	-17.801844	-5.920927	6.1749587	0
merge	flickr8k	3	True	11	12	-19.543266	-6.5626664	7.4054513	0
merge	flickr8k	3	True	12	0	-16.909466	-5.7535505	4.535997	0
merge	flickr8k	3	True	12	1	-16.270506	-5.2735834	8.504405	0
merge	flickr8k	3	True	12	2	-17.689573	-5.877211	8.076996	0
merge	flickr8k	3	True	12	3	-17.425522	-6.0510736	8.172922	0
merge	flickr8k	3	True	12	4	-16.810617	-5.6966515	7.398367	0
merge	flickr8k	3	True	12	5	-17.426867	-5.5960526	7.3574142	0
merge	flickr8k	3	True	12	6	-17.952333	-5.9569654	7.415312	0
merge	flickr8k	3	True	12	7	-17.869667	-5.872582	6.9583716	0
merge	flickr8k	3	True	12	8	-18.57313	-6.2089305	7.5795574	0
merge	flickr8k	3	True	12	9	-18.054117	-6.058534	7.0715733	0
merge	flickr8k	3	True	12	10	-18.700523	-6.3075595	8.302654	0
merge	flickr8k	3	True	12	11	-18.093077	-6.1980624	7.87663	0
merge	flickr8k	3	True	12	12	-17.59402	-5.778076	6.063717	0
merge	flickr8k	3	True	12	13	-19.057684	-6.46069	7.2520323	0
merge	flickr8k	3	True	13	0	-17.563263	-6.1273327	4.6018524	0
merge	flickr8k	3	True	13	1	-17.150953	-5.647365	8.624616	0
merge	flickr8k	3	True	13	2	-18.397518	-6.1914425	8.097114	0
merge	flickr8k	3	True	13	3	-18.17456	-6.4707747	8.246636	0
merge	flickr8k	3	True	13	4	-17.760624	-6.1448774	7.6500897	0
merge	flickr8k	3	True	13	5	-18.235725	-5.933808	7.6447425	0
merge	flickr8k	3	True	13	6	-18.698414	-6.306487	7.447581	0
merge	flickr8k	3	True	13	7	-18.339243	-6.208437	7.00173	0
merge	flickr8k	3	True	13	8	-18.611547	-6.323446	7.284961	0
merge	flickr8k	3	True	13	9	-18.683512	-6.4117827	7.2050467	0
merge	flickr8k	3	True	13	10	-18.642382	-6.328661	7.166171	0
merge	flickr8k	3	True	13	11	-19.430843	-6.6738334	7.746474	0
merge	flickr8k	3	True	13	12	-18.928642	-6.627004	7.7284484	0
merge	flickr8k	3	True	13	13	-18.200325	-6.1598387	6.1019726	0
merge	flickr8k	3	True	13	14	-19.917868	-6.810841	7.193251	0
merge	flickr8k	3	True	14	0	-17.343786	-5.751785	4.6621766	0
merge	flickr8k	3	True	14	1	-16.985249	-5.271817	8.736843	0
merge	flickr8k	3	True	14	2	-17.98213	-5.7215967	8.234913	0
merge	flickr8k	3	True	14	3	-17.98086	-6.079433	8.114407	0
merge	flickr8k	3	True	14	4	-17.324831	-5.821002	7.6728024	0
merge	flickr8k	3	True	14	5	-17.655542	-5.5708814	7.343801	0
merge	flickr8k	3	True	14	6	-18.3483	-5.8694544	7.3963118	0
merge	flickr8k	3	True	14	7	-17.754078	-5.833881	6.713494	0
merge	flickr8k	3	True	14	8	-17.373768	-5.6610217	6.7745266	0
merge	flickr8k	3	True	14	9	-17.679127	-5.744076	6.578101	0
merge	flickr8k	3	True	14	10	-18.406445	-6.0795555	7.3777986	0
merge	flickr8k	3	True	14	11	-18.287996	-5.940369	6.868056	0
merge	flickr8k	3	True	14	12	-19.164152	-6.4241333	7.5879326	0
merge	flickr8k	3	True	14	13	-18.111149	-6.126064	7.9314165	0
merge	flickr8k	3	True	14	14	-17.309446	-5.7564297	5.941448	0
merge	flickr8k	3	True	14	15	-19.263195	-6.4385567	7.107538	0
merge	flickr8k	4	True	5	0	-16.864157	-5.6941757	4.893495	0
merge	flickr8k	4	True	5	1	-16.557596	-5.1916285	8.458619	0
merge	flickr8k	4	True	5	2	-17.827467	-5.906311	6.960467	0
merge	flickr8k	4	True	5	3	-19.165527	-6.477188	7.400783	0
merge	flickr8k	4	True	5	4	-18.38917	-6.2161603	8.412727	0
merge	flickr8k	4	True	5	5	-17.59349	-5.867142	6.3311324	0
