corpus	frozen_prefix	max_epochs	run	corpus_size	langmod_vocab_size	langmod_num_params	langmod_mean_prob	langmod_median_prob	langmod_geomean_prob	langmod_mean_pplx	langmod_median_pplx	langmod_geomean_pplx	langmod_vocab_used	langmod_vocab_used_frac	langmod_min_freq_vocab_used	langmod_min_sent_len	langmod_mean_sent_len	langmod_max_sent_len	langmod_num_reused_sents	langmod_num_reused_sents_frac	langmod_reused_sents_WMD	langmod_num_reused_3grams	langmod_num_reused_4grams	langmod_num_reused_5grams	langmod_num_unique_sents	langmod_num_unique_sents_frac	langmod_num_types_nouns	langmod_num_types_adjectives	langmod_num_types_verbs	langmod_num_types_adverbs	langmod_num_types_unigrams	langmod_num_types_bigrams	langmod_num_types_trigrams	langmod_num_epochs	langmod_training_time	langmod_total_time	capgen_vocab_size	capgen_num_params	capgen_mean_prob	capgen_median_prob	capgen_geomean_prob	capgen_mean_pplx	capgen_median_pplx	capgen_geomean_pplx	capgen_vocab_used	capgen_vocab_used_frac	capgen_min_freq_vocab_used	capgen_min_sent_len	capgen_mean_sent_len	capgen_max_sent_len	capgen_num_reused_sents	capgen_num_reused_sents_frac	capgen_reused_sents_WMD	capgen_num_reused_3grams	capgen_num_reused_4grams	capgen_num_reused_5grams	capgen_num_unique_sents	capgen_num_unique_sents_frac	capgen_num_types_nouns	capgen_num_types_adjectives	capgen_num_types_verbs	capgen_num_types_adverbs	capgen_num_types_unigrams	capgen_num_types_bigrams	capgen_num_types_trigrams	capgen_BLEU_1	capgen_BLEU_2	capgen_BLEU_3	capgen_BLEU_4	capgen_METEOR	capgen_ROUGE_L	capgen_CIDEr	capgen_SPICE	capgen_WMD	capgen_R@1	capgen_R@5	capgen_R@10	capgen_median_rank	capgen_R@1_frac	capgen_R@5_frac	capgen_R@10_frac	capgen_median_rank_frac	capgen_num_epochs	capgen_training_time	capgen_total_time
lm1b	True	13	2	30000	10078	5124814	1.91933502355e-09	5.03878358379e-27	5.89629538452e-28	303.179206295	193.555574168	204.996537768	4099	0.4067275253026394	5	5	16.932	20	0	0.0	None	2793	429	57	1000	1.0	2424	724	1064	201	4099	12583	14577	13	934	1055	1558	2916139	5.45351901282e-06	1.18380585351e-13	7.07064263914e-15	22.6478652944	13.7769681852	15.0761752886	250	0.16046213093709885	10	5	9.315	20	0	0.0	None	7244	5841	4181	678	0.678	161	18	52	3	250	542	888	0.6007468743595986	0.4122311711270556	0.2701080455983243	0.17684350103823696	0.18179340179031317	0.43154131968	0.430379303306	0.121757604719	0.134766274047	138	361	485	12.0	0.138	0.361	0.485	0.012	11	191	597
lm1b	True	13	3	30000	10063	5117869	1.8793482347e-09	9.67162254117e-27	8.31664546884e-28	307.684401644	189.768896178	201.853510034	4088	0.40624068369273575	5	5	16.573	20	0	0.0	None	2673	378	46	1000	1.0	2428	684	1096	189	4088	12280	14266	13	935	1053	1587	2938469	5.20239650279e-06	1.12651378622e-13	6.49336420903e-15	22.9238123925	13.8102519481	15.1792822861	263	0.1657214870825457	11	5	8.93	20	0	0.0	None	6868	5501	3932	720	0.72	178	18	51	3	263	594	984	0.6052760053791	0.4198944596593466	0.2808779708769887	0.18603329421771242	0.18463576626414555	0.434131175869	0.438471145695	0.122905265444	0.133786584675	163	403	536	9.0	0.163	0.403	0.536	0.009	13	225	624
lm1b	True	13	4	30000	10103	5136389	2.33354594836e-09	3.85439489404e-27	4.27830769842e-28	329.710682286	199.641241368	213.537577737	4006	0.39651588637038504	5	5	16.495	20	0	0.0	None	2699	377	39	1000	1.0	2334	663	1119	190	4006	12165	14169	13	940	1062	1589	2940009	6.12476276097e-06	1.28569200004e-13	6.83013733498e-15	23.2427324783	13.8977079839	15.1333234437	252	0.15859030837004406	9	5	8.978	16	0	0.0	None	6900	5547	3980	710	0.71	164	20	48	4	252	566	942	0.6151075330454787	0.4257554272394584	0.28382641204732895	0.18572038819424863	0.18662863768375582	0.439216449713	0.456792905481	0.125500060202	0.137770787801	143	373	510	10.0	0.143	0.373	0.51	0.01	12	209	609
lm1b	True	13	5	30000	10098	5134074	3.85671989996e-09	9.9205753763e-27	1.24687549326e-27	296.059281489	181.110965923	194.388355541	4276	0.4234501881560705	5	5	16.977	20	0	0.0	None	2489	361	41	1000	1.0	2514	732	1178	210	4276	12940	14698	13	937	1057	1563	2919989	6.33831008107e-06	1.53358780944e-13	8.28346799673e-15	22.3244479074	13.5180583487	14.8505704498	244	0.1561100447856686	9	5	8.675	20	0	0.0	None	6605	5220	3664	649	0.649	163	17	43	4	244	542	873	0.5888905849187951	0.40793134053498037	0.2695152854941817	0.1734018831358565	0.17810290079320729	0.431081239149	0.408840729361	0.123176440403	0.132089698757	148	369	489	11.0	0.148	0.369	0.489	0.011	12	208	604
lm1b	True	14	1	30000	10022	5098886	2.49531153223e-09	4.4203672749e-27	5.37334836403e-28	317.336576077	192.730712915	208.801498628	4046	0.4037118339652764	5	5	16.343	20	0	0.0	None	2577	388	57	1000	1.0	2389	681	1091	202	4046	12297	14039	14	1004	1121	1577	2930769	6.05604242678e-06	1.18870574691e-13	6.03376576598e-15	23.7266754558	13.9318418081	15.2693695442	235	0.14901712111604312	8	5	8.789	18	0	0.0	None	6754	5455	3968	645	0.645	160	18	41	3	235	510	798	0.603672848644742	0.41463921358761713	0.27292920661360054	0.17699543922108996	0.18179355391411153	0.436076797744	0.416682437617	0.121769362761	0.129211279739	150	382	488	11.0	0.15	0.382	0.488	0.011	12	208	605
lm1b	True	14	2	30000	10078	5124814	1.41082057109e-09	9.88711586631e-27	9.75655143243e-28	299.034428612	186.761470995	197.469911655	4091	0.4059337170073427	5	5	16.96	20	0	0.0	None	2696	431	54	1000	1.0	2421	763	1025	207	4091	12646	14616	14	1006	1125	1558	2916139	6.38474785963e-06	1.37487316999e-13	8.08890594635e-15	22.9560927515	13.4870360876	14.8942591415	225	0.14441591784338895	8	5	9.299	18	0	0.0	None	7260	5931	4339	644	0.644	152	14	40	0	225	496	811	0.6129327748386314	0.4244755422627701	0.2853636163456703	0.18817508969847235	0.18403731049406236	0.436766186094	0.444275774258	0.122419355076	0.135126171047	140	362	483	11.0	0.14	0.362	0.483	0.011	12	207	611
lm1b	True	14	3	30000	10063	5117869	1.5736393533e-09	2.89080668685e-27	2.86845379235e-28	332.363722409	209.192458795	221.240496073	4084	0.4058431879161284	5	5	16.526	20	0	0.0	None	2613	429	51	1000	1.0	2434	724	1066	200	4084	12458	14152	14	1006	1126	1587	2938469	6.24769294304e-06	8.38007361718e-14	5.81319980063e-15	22.8867717811	14.1528761203	15.308741629	251	0.1581600504095778	9	5	8.543	20	0	0.0	None	6494	5188	3638	668	0.668	167	17	49	2	251	534	843	0.6031480488206318	0.41754884982962825	0.2793254341329164	0.18400347031451944	0.17988080592662914	0.430703646746	0.429150705902	0.120897814649	0.135756050007	162	401	526	9.0	0.162	0.401	0.526	0.009	10	175	570
lm1b	True	14	4	30000	10103	5136389	3.38127973265e-09	3.9812880627e-27	3.4307601846e-28	352.518550648	203.057277328	217.463300263	4100	0.4058200534494705	5	5	16.808	20	0	0.0	None	2733	449	60	1000	1.0	2430	739	1087	205	4100	12537	14476	14	1009	1129	1589	2940009	5.05911112624e-06	1.04116598181e-13	6.22634243619e-15	23.4702083333	13.897000326	15.2495395813	237	0.14915040906230334	10	5	9.043	18	0	0.0	None	6966	5616	4026	685	0.685	158	18	50	0	237	534	886	0.6043027285529502	0.41343088996042193	0.27443231829466846	0.18103072803665288	0.18381955474888048	0.434909374588	0.433330506192	0.124622818543	0.132448126761	140	359	497	11.0	0.14	0.359	0.497	0.011	11	191	592
lm1b	True	14	5	30000	10098	5134074	2.70811015227e-09	6.17956360959e-27	8.68356893039e-28	309.4290146	186.796224177	200.750288775	4133	0.40928896811249754	5	5	16.992	20	0	0.0	None	2713	378	56	1000	1.0	2489	693	1091	200	4133	12690	14637	14	1010	1135	1563	2919989	5.54343308838e-06	1.48522342651e-13	8.02312792756e-15	22.7025609303	13.4859816948	14.9214648935	243	0.15547024952015356	9	5	9.32	20	0	0.0	None	7248	5843	4231	692	0.692	161	18	47	2	243	530	861	0.6005608983087876	0.4061778590156055	0.26409656233624373	0.171502241972516	0.18028980548142887	0.426926360619	0.4178157557	0.121984474999	0.130063630088	146	365	493	11.0	0.146	0.365	0.493	0.011	12	207	612
lm1b	True	15	1	30000	10022	5098886	1.76034026651e-09	3.10403598855e-27	3.62929614128e-28	326.065129857	202.964632302	216.611520178	4167	0.41578527240071844	5	5	16.947	20	0	0.0	None	2649	385	47	1000	1.0	2455	723	1121	197	4167	12783	14653	15	1070	1193	1577	2930769	4.49589865344e-06	1.11677067726e-13	6.37177295719e-15	23.130654474	13.7748891509	15.2127237351	259	0.16423589093214966	6	5	8.824	20	0	0.0	None	6750	5387	3873	677	0.677	168	19	54	1	259	582	962	0.6012159286523029	0.4127168771617303	0.27186637669627634	0.1739075178253895	0.178956911382784	0.42742971639	0.416560921404	0.123214455627	0.130356180619	153	379	489	11.0	0.153	0.379	0.489	0.011	13	223	619
lm1b	True	15	2	30000	10078	5124814	2.15781960378e-09	9.28849484166e-27	8.49498184043e-28	302.254863867	189.973162332	200.526641546	4169	0.4136733478864854	5	5	16.796	20	0	0.0	None	2475	375	37	1000	1.0	2426	757	1145	218	4169	12781	14494	15	1070	1188	1558	2916139	5.41202502447e-06	1.25717417386e-13	8.36083699019e-15	22.5478909027	13.4888758944	14.8708379828	242	0.15532734274711169	7	5	9.256	18	0	0.0	None	7187	5759	4142	692	0.692	154	20	48	1	242	563	930	0.616868877595059	0.4218968195257895	0.27646900289043524	0.17792232407370315	0.1860517988507054	0.439272765819	0.443817375351	0.124818760293	0.136089133857	144	359	479	12.0	0.144	0.359	0.479	0.012	12	206	605
lm1b	True	15	3	30000	10063	5117869	1.98381718916e-09	1.24346409263e-26	1.06497836757e-27	301.601306327	185.89901361	197.615101324	4152	0.4126006161184537	5	5	16.777	20	0	0.0	None	2607	374	63	1000	1.0	2469	682	1110	193	4152	12630	14484	15	1068	1187	1587	2938469	5.08672124103e-06	1.2771833464e-13	6.94705312151e-15	22.8793958837	13.7778911909	15.0951273428	261	0.16446124763705103	6	5	9.015	17	0	0.0	None	6961	5604	4050	698	0.698	178	18	48	2	261	545	906	0.6151830059845526	0.42469723211451954	0.28401403250777124	0.18884097735393413	0.18609119345117592	0.441284620888	0.448312316323	0.122357145243	0.134250431215	153	397	544	9.0	0.153	0.397	0.544	0.009	13	223	619
lm1b	True	15	4	30000	10103	5136389	2.43518988387e-09	2.50128651802e-27	2.67045526546e-28	351.20987755	207.12216842	222.77908982	4128	0.4085915074730278	5	5	17.006	20	0	0.0	None	2706	417	44	1000	1.0	2461	702	1120	207	4128	12794	14717	15	1076	1197	1589	2940009	5.20518595783e-06	9.48508108568e-14	5.82706553925e-15	23.3212151499	13.9818309122	15.3372202615	251	0.157960981749528	10	5	9.724	20	0	0.0	None	7643	6166	4453	722	0.722	176	19	44	0	251	551	930	0.6058581522078653	0.4148737131087028	0.27305687394164696	0.17872956508712642	0.18548442707558757	0.437041375231	0.444624500107	0.124550499351	0.133209675003	138	373	503	10.0	0.138	0.373	0.503	0.01	12	208	617
lm1b	True	15	5	30000	10098	5134074	2.36366070524e-09	9.30761059057e-27	1.10943276143e-27	300.701161116	183.552304903	196.062774691	4116	0.40760546642899587	5	5	16.833	20	0	0.0	None	2671	426	52	1000	1.0	2426	719	1091	199	4116	12618	14503	15	1079	1198	1563	2919989	6.19616631713e-06	1.42317247179e-13	8.07004214842e-15	22.7910807631	13.4844540404	14.9220112709	239	0.1529110684580934	12	5	9.524	20	0	0.0	None	7463	6103	4488	696	0.696	162	17	47	1	239	534	873	0.6040127082614778	0.41409644467276535	0.2726214996761277	0.18094206620907488	0.18351006109446188	0.432118223963	0.41733140791	0.125989075854	0.132910333717	143	366	492	11.0	0.143	0.366	0.492	0.011	12	207	610
lm1b	False	11	1	30000	10022	5098886	3.51433324096e-09	2.72704667456e-27	3.15555177885e-28	327.13018336	205.54853491	218.254589689	4080	0.4071043703851527	5	5	16.734	20	0	0.0	None	2596	388	46	1000	1.0	2449	690	1050	185	4080	12524	14396	11	791	908	1577	2930769	9.08836284115e-06	1.80141929704e-12	9.25103503788e-14	18.3970930222	11.0390647429	12.2326232723	255	0.1616994292961319	6	5	10.282	20	0	0.0	None	8227	6784	5078	669	0.669	172	24	50	2	255	621	1057	0.5831550282045727	0.3901646668844027	0.25280355366239227	0.16297894126933363	0.18234745955414725	0.427216317111	0.404574693825	0.121902734855	0.130855829382	134	344	462	13.0	0.134	0.344	0.462	0.013	7	173	589
lm1b	False	11	2	30000	10078	5124814	2.6287306872e-09	7.64949552265e-27	7.80254870697e-28	301.772650299	188.601604556	201.747598434	4103	0.40712442945028776	5	5	16.281	20	0	0.0	None	2396	342	46	1000	1.0	2457	699	1115	188	4103	12456	14036	11	793	910	1558	2916139	1.02948312218e-05	1.97215634791e-12	1.0553402487e-13	18.5067713895	10.8264726112	12.0570551292	283	0.1816431322207959	6	5	10.511	20	0	0.0	None	8432	6997	5187	707	0.707	185	22	60	1	283	700	1155	0.5767291408999546	0.3865389021921749	0.25231455684900006	0.16552327437893571	0.1880495287744617	0.428421334404	0.42203719259	0.125434586986	0.13365152628	122	339	460	13.0	0.122	0.339	0.46	0.013	8	196	618
lm1b	False	11	3	30000	10063	5117869	2.22207631911e-09	6.9932673197e-27	7.77371858536e-28	313.034465481	191.875046627	203.823870944	3951	0.3926264533439332	5	5	16.524	20	0	0.0	None	2802	448	52	1000	1.0	2334	681	1016	187	3951	12253	14162	11	794	910	1587	2938469	9.00805354024e-06	1.81119293609e-12	9.49007170245e-14	18.3574702159	10.9380629481	12.1795156009	256	0.16131064902331443	6	5	10.234	20	0	0.0	None	8143	6714	5110	652	0.652	159	23	60	3	256	599	1002	0.5841313269493273	0.3931172014059754	0.25771677624783623	0.1680427835207015	0.18592999412175573	0.431774444738	0.415735623558	0.123429285488	0.132180156753	142	368	486	11.0	0.142	0.368	0.486	0.011	7	172	591
lm1b	False	11	4	30000	10103	5136389	1.87373376226e-09	5.88817735552e-27	6.14648062297e-28	325.870144596	192.872248281	206.791346295	4002	0.3961199643670197	5	5	16.678	20	0	0.0	None	2625	420	58	1000	1.0	2415	683	1017	175	4002	12490	14336	11	792	909	1589	2940009	1.00947228713e-05	1.99103007573e-12	1.01487107511e-13	18.2314752723	10.9121226321	12.1145985415	265	0.16677155443675268	9	5	9.812	20	0	0.0	None	7755	6383	4803	625	0.625	166	24	63	5	265	634	1035	0.5812270688951711	0.3883057171187947	0.25208933684670953	0.16588654613473613	0.18176150097219565	0.422070756948	0.40560663509	0.123207221411	0.132744735859	121	326	451	13.0	0.121	0.326	0.451	0.013	7	170	563
lm1b	False	11	5	30000	10098	5134074	3.93632241213e-09	5.91709561387e-27	6.97939780078e-28	315.533879241	191.928192748	203.723652101	3867	0.3829471182412359	5	5	16.504	20	0	0.0	None	2849	441	50	1000	1.0	2288	624	1006	186	3867	12004	14110	11	788	903	1563	2919989	1.20724142892e-05	2.08329006838e-12	1.19473760823e-13	17.6689506792	10.8871017123	11.9624444711	252	0.16122840690978887	5	5	9.942	20	0	0.0	None	7879	6478	4864	656	0.656	162	21	53	3	252	601	1001	0.5874069603700878	0.39357192572560284	0.2559797422018644	0.16791211043264595	0.18323963074811916	0.423823749193	0.40473627219	0.121090631546	0.126194338542	124	342	460	13.0	0.124	0.342	0.46	0.013	7	170	564
lm1b	False	12	1	30000	10022	5098886	1.95952153429e-09	4.22701256831e-27	5.04529989372e-28	319.348800369	193.525749562	210.914170311	4143	0.41339054081021753	5	5	17.053	20	0	0.0	None	2546	396	37	1000	1.0	2460	729	1084	203	4143	12817	14725	12	853	969	1577	2930769	8.22931263279e-06	2.09987464867e-12	9.72463365521e-14	18.1820533433	11.0431162073	12.1651287494	257	0.16296766011414077	7	5	10.283	20	0	0.0	None	8218	6813	5226	708	0.708	158	24	56	3	257	625	1037	0.5876689681998845	0.39527084456086264	0.25852296322454577	0.1682774574404022	0.1887026615804815	0.43213817368	0.426072435033	0.12536198376	0.137756895552	129	338	464	13.0	0.129	0.338	0.464	0.013	7	171	583
lm1b	False	12	2	30000	10078	5124814	5.90459593974e-09	2.94554949458e-27	3.58013396663e-28	327.071681497	203.480522876	215.203475663	4067	0.40355229212145266	5	5	16.61	20	0	0.0	None	2767	452	47	1000	1.0	2407	751	1064	180	4067	12377	14263	12	859	973	1558	2916139	9.27450104592e-06	1.71868783391e-12	1.0762272524e-13	18.1800284012	10.8531252555	12.0636239357	253	0.16238767650834404	8	5	10.233	20	0	0.0	None	8172	6860	5349	643	0.643	164	18	56	0	253	592	971	0.5840906869930046	0.39352690487799286	0.2584705945419953	0.17038149178874573	0.18646097113397753	0.428560923315	0.415858888083	0.121878412361	0.130751935678	116	323	446	14.0	0.116	0.323	0.446	0.014	7	170	567
lm1b	False	12	3	30000	10063	5117869	1.99412541972e-09	2.48106760361e-27	2.6542640757e-28	344.210968768	209.702324132	223.636758322	4039	0.40137136042929544	5	5	16.667	20	0	0.0	None	2693	410	48	1000	1.0	2400	688	1072	190	4039	12410	14349	12	858	973	1587	2938469	9.9165446098e-06	2.23812923163e-12	9.58177569849e-14	18.7059441954	10.8731711006	12.1798558024	264	0.166351606805293	8	5	10.329	20	0	0.0	None	8276	6833	5089	696	0.696	171	20	53	0	264	626	1073	0.5876657953334701	0.3979516383031325	0.2608984722651865	0.17052922892626163	0.18997225687503191	0.432411265682	0.439253398703	0.124356892128	0.135086111575	148	377	506	10.0	0.148	0.377	0.506	0.01	8	193	594
lm1b	False	12	4	30000	10103	5136389	2.98536050314e-09	2.36607678917e-27	2.41650281914e-28	344.977754383	206.828611635	223.855883706	4119	0.4077006829654558	5	5	16.852	20	0	0.0	None	2494	421	63	1000	1.0	2422	742	1128	218	4119	12759	14536	12	863	982	1589	2940009	1.16370132575e-05	1.87781776969e-12	9.7928320833e-14	18.5710501763	10.9386235571	12.1506931804	261	0.1642542479546885	6	5	10.11	20	0	0.0	None	8044	6613	4925	719	0.719	168	24	58	1	261	674	1180	0.5938674579623547	0.3993949416166817	0.2632012818727925	0.17491289021141324	0.18967004580887134	0.431423936962	0.43735944042	0.127894804882	0.134472531797	130	341	469	13.0	0.13	0.341	0.469	0.013	8	193	596
lm1b	False	12	5	30000	10098	5134074	4.11493083316e-09	1.22997812163e-26	1.6151685469e-27	301.818338884	176.877356357	190.302316905	4116	0.40760546642899587	5	5	17.202	20	0	0.0	None	2692	398	49	1000	1.0	2399	754	1098	200	4116	12833	14880	12	862	982	1563	2919989	9.82329673598e-06	2.27480342061e-12	1.16607114173e-13	18.2233940335	10.8389002096	12.0199552827	239	0.1529110684580934	5	5	10.208	20	0	0.0	None	8171	6812	5214	649	0.649	145	22	49	3	239	579	978	0.581210815046965	0.3861216334904669	0.24900607871659808	0.16129672075617152	0.18471928704303847	0.422424715783	0.404620785042	0.122566375593	0.129048156793	130	342	452	13.0	0.13	0.342	0.452	0.013	7	170	567
lm1b	False	13	1	30000	10022	5098886	1.79242828338e-09	4.65386824393e-27	4.4829423492e-28	331.570973185	197.335425751	212.700281421	4156	0.41468768708840553	5	5	17.103	20	0	0.0	None	2644	419	51	1000	1.0	2444	735	1126	226	4156	12791	14727	13	925	1044	1577	2930769	8.91360801422e-06	1.65236680378e-12	1.00114223727e-13	18.1293069729	10.9793148843	12.1558337437	241	0.15282181357006974	8	5	10.577	20	0	0.0	None	8513	7081	5443	676	0.676	148	20	51	3	241	559	918	0.5876902713434256	0.40035577119112215	0.2645717542967468	0.1753723118844267	0.18808377732288972	0.433240354024	0.423939806592	0.12351210657	0.131838322083	144	360	471	12.0	0.144	0.36	0.471	0.012	7	170	566
lm1b	False	13	2	30000	10078	5124814	4.16596981819e-09	7.7935905981e-27	7.19290650945e-28	296.69828487	189.898255703	201.600772734	4045	0.4013693193093868	5	5	16.272	20	0	0.0	None	2500	374	46	1000	1.0	2358	711	1077	194	4045	12186	13968	13	931	1048	1558	2916139	8.39147023639e-06	1.77046747039e-12	1.01175499552e-13	18.3092977864	10.9896718462	12.1429735618	231	0.14826700898587933	6	5	10.617	20	0	0.0	None	8548	7151	5556	653	0.653	149	21	45	1	231	568	966	0.5851935575020641	0.393449061386749	0.26041029569456847	0.17483319156690122	0.18958997062929003	0.430454041056	0.430745764221	0.129152231918	0.131699946936	118	321	464	14.0	0.118	0.321	0.464	0.014	7	172	577
lm1b	False	13	3	30000	10063	5117869	5.23426693512e-09	3.66633883218e-27	3.36149198137e-28	333.594303001	203.452968307	217.203666056	4076	0.40504819636291367	5	5	17.016	20	0	0.0	None	2819	471	71	1000	1.0	2410	708	1069	213	4076	12513	14620	13	934	1053	1587	2938469	8.39731500413e-06	1.67250774582e-12	9.39370479333e-14	18.3686089224	11.0699565327	12.2129301526	242	0.15248897290485192	6	5	10.146	19	0	0.0	None	8099	6723	5095	674	0.674	152	21	49	4	242	595	1024	0.5753006110782007	0.3819286110368211	0.2477284529248454	0.1620326062031519	0.18355660130614357	0.418698949311	0.396215946212	0.119759648426	0.125599502854	140	365	490	11.0	0.14	0.365	0.49	0.011	7	174	577
lm1b	False	13	4	30000	10103	5136389	3.94692882992e-09	4.70356956933e-27	4.50628328868e-28	332.161475566	196.451097255	212.476387228	4031	0.3989903988914184	5	5	16.774	20	0	0.0	None	2608	398	59	1000	1.0	2381	694	1054	187	4031	12538	14457	13	938	1055	1589	2940009	1.18686399857e-05	1.72034449999e-12	1.00777674678e-13	18.207916277	11.0478402011	12.1256974145	253	0.1592196349905601	6	5	9.846	20	0	0.0	None	7770	6379	4760	615	0.615	164	24	62	3	253	625	1078	0.5811497054640888	0.3916642984829453	0.25628760729422406	0.16852135488112346	0.18565934350489247	0.424347095542	0.432121542113	0.125502434667	0.136114945763	122	332	458	13.0	0.122	0.332	0.458	0.013	7	172	569
lm1b	False	13	5	30000	10098	5134074	2.08166033653e-09	8.69427779072e-27	9.91634730424e-28	307.599124595	183.389953016	198.320930028	4039	0.39998019409784114	5	5	16.833	20	0	0.0	None	2863	470	68	1000	1.0	2409	663	1058	198	4039	12384	14438	13	934	1049	1563	2919989	1.23938865239e-05	2.40566761757e-12	1.19075751699e-13	18.0965378777	10.903817454	11.9636302355	238	0.15227127319257838	8	5	10.192	17	0	0.0	None	8150	6840	5336	635	0.635	154	19	48	0	238	549	871	0.5871271585556723	0.3990453150123754	0.2622612670668356	0.17163554023649671	0.18485622282428713	0.425107185786	0.403760314212	0.119474407726	0.125012776488	132	344	451	13.0	0.132	0.344	0.451	0.013	7	173	568
